fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
5.3,0.69,0.0,1.5,0.074,10.0,12.0,0.99215,3.87,0.47,12.1
14.9,0.43,0.55,1.9,0.074,26.0,62.0,0.99781,3.04,0.63,10.4
10.1,0.24,0.59,1.9,0.096,18.0,82.0,0.9999,3.14,0.71,8.9
7.6,0.49,0.18,1.7,0.047,26.0,24.0,0.99499,3.71,0.65,13.9
6.8,0.39,0.21,3.8,0.061,14.0,14.0,0.99588,3.54,0.66,12.2
7.3,0.44,0.45,2.3,0.093,17.0,69.0,0.99594,3.41,1.96,12.6
10.9,0.3,0.48,1.6,0.045,11.0,14.0,0.99591,3.21,0.47,11.5
10.3,0.46,0.39,1.6,0.071,10.0,32.0,0.99609,3.13,0.8,10.2
11.3,0.37,0.6,1.7,0.081,13.0,117.0,1.00041,3.27,0.75,9.0
7.8,0.49,0.39,6.2,0.129,18.0,85.0,0.99892,3.23,0.8,9.9
7.6,0.2,0.51,2.0,0.072,10.0,27.0,0.99507,3.45,0.71,12.9
10.4,0.55,0.49,2.2,0.073,6.0,49.0,0.99789,3.08,0.78,10.5
6.5,0.64,0.01,2.2,0.057,10.0,79.0,0.99583,3.47,0.49,11.1
9.0,0.48,0.27,2.1,0.077,16.0,88.0,0.99597,3.16,0.6,9.9
8.1,0.36,0.22,1.7,0.082,31.0,37.0,0.99591,3.29,0.6,11.1
8.5,0.39,0.59,3.6,0.107,10.0,15.0,0.99599,3.3,0.57,12.6
7.8,0.39,0.17,2.0,0.073,21.0,57.0,0.99599,3.34,0.59,9.5
7.6,0.48,0.03,1.8,0.068,23.0,19.0,0.99596,3.44,0.79,10.1
7.5,0.72,0.01,3.0,0.081,19.0,44.0,0.99586,3.37,0.6,10.7
11.9,0.34,0.67,1.9,0.09,25.0,25.0,0.99897,3.22,0.53,9.9
8.5,0.44,0.34,2.9,0.067,6.0,45.0,0.99714,3.34,1.09,12.1
9.2,0.57,0.17,2.6,0.083,10.0,61.0,1.00196,3.31,0.7,9.5
10.1,0.39,0.56,3.1,0.083,6.0,14.0,0.99608,3.18,0.56,11.0
7.1,0.75,0.29,2.7,0.073,13.0,63.0,0.99591,3.28,0.69,11.7
8.5,0.54,0.25,2.0,0.084,37.0,133.0,0.99692,3.37,0.59,10.9
11.4,0.61,0.49,2.5,0.057,17.0,79.0,0.99721,3.24,0.44,11.8
6.6,0.46,0.18,2.0,0.062,25.0,45.0,0.99509,3.51,0.44,10.0
7.7,0.39,0.24,2.3,0.087,15.0,36.0,0.99599,3.2,1.34,10.9
13.3,0.65,0.56,1.8,0.12,8.0,17.0,0.99992,2.89,0.81,9.4
5.4,0.73,0.01,1.5,0.188,7.0,21.0,0.99493,3.56,0.64,9.5
8.4,0.3,0.55,2.3,0.077,5.0,14.0,0.9959,3.2,0.57,11.1
6.9,0.53,0.29,2.1,0.093,16.0,68.0,0.99607,3.51,1.15,10.0
9.9,0.32,0.48,2.3,0.074,18.0,58.0,0.99587,3.14,0.59,12.1
8.3,0.55,0.31,1.9,0.078,9.0,44.0,0.996,3.2,0.83,10.5
12.1,0.43,0.31,1.8,0.07,9.0,39.0,0.99908,3.12,0.5,9.2
9.8,0.73,0.04,2.9,0.075,11.0,21.0,0.99608,3.34,0.46,11.0
7.6,0.51,0.02,1.6,0.06,6.0,8.0,0.99497,3.29,0.56,11.8
10.0,0.51,0.5,3.1,0.096,3.0,46.0,0.99809,3.18,0.59,9.6
6.9,0.31,0.34,2.7,0.082,15.0,40.0,0.99587,3.26,0.64,11.3
13.3,0.3,0.62,2.2,0.083,28.0,84.0,1.00335,3.08,0.92,8.9
9.7,0.39,0.39,2.1,0.097,10.0,10.0,0.99702,3.13,0.86,9.6
6.7,0.56,0.02,2.3,0.057,22.0,66.0,0.99592,3.59,0.54,12.2
6.8,0.55,0.12,2.2,0.086,6.0,9.0,0.99597,3.53,0.54,9.9
7.2,0.44,0.2,2.2,0.063,26.0,104.0,0.99397,3.13,0.67,10.1
9.4,0.25,0.36,2.1,0.095,24.0,20.0,0.99803,3.23,0.92,9.4
7.1,0.69,0.22,1.8,0.078,21.0,72.0,0.99587,3.43,0.6,10.4
10.0,0.36,0.36,2.7,0.09,4.0,20.0,1.00006,3.22,0.67,9.3
8.5,0.43,0.63,2.8,0.096,7.0,18.0,0.99691,3.15,0.61,10.7
7.8,0.41,0.27,2.0,0.079,17.0,18.0,0.9961,3.35,0.69,10.9
8.8,0.66,0.11,3.6,0.063,12.0,56.0,0.99601,3.29,0.62,11.9
10.0,0.68,0.22,2.4,0.072,3.0,11.0,0.99997,3.5,0.62,10.2
9.0,0.36,0.41,2.5,0.123,7.0,18.0,0.99908,3.09,0.72,9.0
4.8,0.44,0.0,2.7,0.082,41.0,128.0,0.99156,3.59,0.64,11.1
8.2,0.4,0.45,1.8,0.09,11.0,30.0,0.99603,3.39,0.65,10.8
9.1,0.38,0.31,3.6,0.047,5.0,23.0,0.99815,3.34,0.47,11.0
7.2,0.45,0.22,1.9,0.089,15.0,32.0,0.99597,3.32,1.0,9.5
7.0,0.52,0.07,1.8,0.05,12.0,38.0,0.99233,3.42,0.62,13.0
5.4,0.49,0.01,2.3,0.041,29.0,63.0,0.99212,3.61,0.49,12.1
8.0,0.56,0.11,2.9,0.083,25.0,40.0,0.99692,3.33,1.07,11.8
6.7,1.1,0.0,1.9,0.609,2.0,6.0,0.99487,3.3,0.72,11.0
7.7,0.58,0.05,2.9,0.074,4.0,14.0,0.99595,3.22,0.61,10.2
10.0,0.43,0.48,1.8,0.068,15.0,39.0,0.99696,3.15,0.53,9.7
7.7,0.68,0.1,2.9,0.074,11.0,36.0,0.99596,3.25,0.52,11.0
7.0,0.76,0.01,1.9,0.077,24.0,101.0,0.99587,3.35,0.44,10.6
7.8,0.79,0.34,2.4,0.178,11.0,38.0,0.99708,3.38,0.54,9.4
7.0,0.63,0.01,2.7,0.045,26.0,35.0,0.99411,3.41,0.54,10.8
8.4,0.42,0.25,1.9,0.088,35.0,87.0,0.99594,3.16,0.63,9.9
10.7,0.62,0.39,8.7,0.086,19.0,26.0,1.00215,3.26,1.26,9.6
7.4,0.88,0.02,3.0,0.071,28.0,102.0,0.99499,3.21,0.61,11.2
7.7,0.39,0.24,1.9,0.078,10.0,40.0,0.99491,3.33,0.62,11.9
6.2,0.6,0.09,2.1,0.089,58.0,117.0,0.99243,3.43,0.52,11.1
8.8,0.37,0.16,1.7,0.071,6.0,18.0,0.99599,3.4,0.7,12.4
9.6,0.58,0.25,5.8,0.083,25.0,96.0,0.99791,3.22,0.68,9.5
8.3,0.6,0.24,7.5,0.063,17.0,55.0,0.99705,3.18,0.54,10.6
11.4,0.56,0.54,1.5,0.08,10.0,58.0,0.99797,3.2,0.77,9.4
6.8,0.89,0.03,1.9,0.078,6.0,25.0,0.99598,3.71,0.48,10.3
8.5,0.91,0.0,4.0,0.079,10.0,28.0,0.99907,3.39,0.41,9.5
8.3,1.0,0.14,2.4,0.074,9.0,17.0,0.99696,3.52,0.44,11.9
6.9,0.6,0.08,1.8,0.116,21.0,34.0,0.99595,3.23,0.78,9.9
13.0,0.28,0.73,1.7,0.075,16.0,122.0,0.99898,2.87,0.71,9.9
6.6,0.51,0.07,2.1,0.073,10.0,37.0,0.99593,3.47,0.72,10.4
9.9,0.54,0.25,1.8,0.084,12.0,18.0,0.99719,3.18,0.8,9.8
7.1,0.7,0.23,1.8,0.074,5.0,19.0,0.99458,3.31,0.67,11.0
8.6,0.21,0.72,1.8,0.098,8.0,31.0,0.99601,2.92,0.69,9.8
9.0,0.76,0.11,1.4,0.069,8.0,18.0,0.99604,3.4,0.57,9.6
10.2,0.46,0.41,1.6,0.078,10.0,65.0,0.99708,3.13,0.76,10.8
7.5,0.71,0.08,1.4,0.104,14.0,20.0,0.99704,3.34,0.86,9.3
10.2,0.47,0.4,2.5,0.089,7.0,31.0,0.99876,3.37,0.55,10.2
9.8,0.68,0.25,3.6,0.09,20.0,75.0,0.99992,2.99,0.6,9.2
8.5,0.32,0.51,2.3,0.094,11.0,31.0,0.99719,3.32,0.72,10.8
7.7,0.54,0.39,2.9,0.088,4.0,43.0,0.99592,3.28,0.68,11.2
9.4,0.35,0.51,2.3,0.096,4.0,30.0,0.99803,3.09,0.8,9.0
6.9,0.66,0.02,2.0,0.087,24.0,93.0,0.99599,3.41,0.92,11.3
8.9,0.56,0.43,2.4,0.129,10.0,29.0,0.99799,2.97,1.95,9.6
7.7,0.41,0.5,3.0,0.062,13.0,64.0,0.99699,3.39,0.57,11.0
11.0,0.62,0.51,1.9,0.078,19.0,52.0,0.99697,3.07,0.85,10.4
9.0,0.49,0.25,2.1,0.072,11.0,32.0,0.99795,3.28,0.74,9.7
7.1,0.48,0.26,2.0,0.039,17.0,43.0,0.994,3.34,0.55,12.4
9.8,0.83,0.1,1.5,0.093,6.0,53.0,0.9971,3.14,0.64,9.5
6.5,0.66,0.26,2.1,0.101,17.0,142.0,0.99779,3.33,0.59,9.0
7.6,0.67,0.01,2.2,0.074,7.0,47.0,0.99701,3.31,0.47,9.0
8.2,0.82,0.25,2.2,0.084,7.0,26.0,0.99593,3.23,0.55,9.8
6.6,0.46,0.02,1.8,0.104,12.0,19.0,0.99489,3.4,0.54,10.9
7.2,0.58,0.04,2.0,0.071,18.0,42.0,0.99498,3.38,0.65,11.6
6.2,0.4,0.23,1.5,0.064,2.0,10.0,0.99192,3.55,0.47,11.7
6.1,0.49,0.07,2.2,0.096,32.0,33.0,0.99491,3.39,0.59,10.0
8.5,0.41,0.57,2.1,0.089,2.0,20.0,0.99608,3.3,0.66,11.4
6.3,0.65,0.0,2.3,0.054,6.0,19.0,0.99698,3.53,0.36,9.5
6.5,0.53,0.08,2.3,0.079,8.0,18.0,0.9958,3.58,0.54,11.5
7.1,0.51,0.04,2.0,0.06,15.0,22.0,0.99574,3.28,0.49,9.4
6.9,0.69,0.01,1.7,0.091,21.0,25.0,0.99611,3.45,0.46,9.4
8.0,0.7,0.07,3.5,0.065,31.0,78.0,0.99581,3.38,0.45,13.4
7.9,0.39,0.39,13.7,0.077,35.0,39.0,0.99801,3.52,0.58,11.6
6.3,0.66,0.0,1.2,0.092,20.0,24.0,0.99585,3.4,0.83,10.2
8.5,0.57,0.24,2.1,0.096,14.0,78.0,0.99902,3.23,0.79,8.8
10.4,0.42,0.63,15.5,0.072,31.0,110.0,1.00257,3.24,0.56,9.9
7.8,0.39,0.37,4.3,0.109,41.0,153.0,0.99996,3.39,0.77,9.5
10.2,0.57,0.06,3.0,0.072,13.0,14.0,0.99595,3.28,0.52,11.7
7.5,0.87,0.19,2.0,0.072,19.0,59.0,0.99697,3.4,0.46,10.2
6.8,1.18,0.0,1.7,0.085,6.0,23.0,0.99611,3.45,0.55,9.4
9.0,0.34,0.61,2.6,0.078,5.0,52.0,0.99694,3.15,0.71,10.1
7.7,0.56,0.01,4.3,0.052,10.0,11.0,0.99592,3.3,0.56,11.7
8.4,0.87,0.16,2.7,0.082,18.0,80.0,0.9981,3.35,0.58,9.5
6.6,0.39,0.19,1.7,0.105,6.0,14.0,0.99577,3.53,0.64,11.0
6.2,0.98,0.0,2.5,0.066,3.0,10.0,0.9941,3.58,0.65,11.9
8.5,0.59,0.1,1.5,0.043,14.0,17.0,0.99377,3.28,0.55,12.3
11.6,0.6,0.65,3.3,0.212,29.0,26.0,1.00351,3.27,1.0,9.6
8.3,0.42,0.19,1.7,0.07,62.0,285.0,0.99684,3.21,0.61,8.9
7.0,0.79,0.1,1.6,0.089,32.0,129.0,0.99908,3.37,0.86,8.9
11.2,0.14,0.62,2.6,0.076,2.0,22.0,0.99802,3.07,0.96,9.6
7.2,0.67,0.29,2.0,0.115,12.0,32.0,0.99713,3.55,0.69,9.5
11.2,0.9,0.22,3.1,0.071,6.0,44.0,1.00059,3.23,0.55,9.4
7.6,0.63,0.14,1.7,0.079,25.0,71.0,0.99586,3.26,0.44,10.0
9.6,0.52,0.44,5.5,0.073,17.0,24.0,0.99804,3.29,0.51,10.5
10.7,0.56,0.42,8.2,0.07,5.0,14.0,0.99999,3.28,0.59,11.8
7.4,0.43,0.2,2.2,0.088,7.0,11.0,0.99619,3.34,0.48,9.6
7.0,0.89,0.02,2.0,0.355,14.0,22.0,0.99601,3.35,0.56,10.0
5.8,0.53,0.16,2.4,0.09,14.0,28.0,0.99587,3.47,0.64,10.6
9.8,0.6,0.39,1.9,0.608,5.0,27.0,0.99683,2.86,0.57,9.4
6.9,0.55,0.25,1.6,0.084,7.0,16.0,0.996,3.55,0.63,10.6
7.0,0.89,0.01,2.8,0.093,20.0,32.0,0.99802,3.42,0.7,9.1
5.5,1.31,0.0,1.8,0.072,14.0,42.0,0.99405,3.6,0.53,10.5
10.2,0.81,0.23,4.6,0.083,23.0,43.0,0.99913,2.96,0.65,9.2
12.4,0.31,0.61,1.9,0.076,20.0,21.0,0.99802,3.3,0.79,11.7
9.8,0.72,0.09,1.8,0.406,14.0,22.0,0.99806,3.29,0.73,9.6
6.4,0.63,0.14,2.8,0.079,43.0,77.0,0.99595,3.48,0.47,9.5
9.3,0.53,0.18,2.0,0.084,9.0,17.0,0.99716,3.3,0.59,9.6
10.0,0.63,0.15,2.9,0.095,34.0,126.0,0.99815,2.97,0.88,9.2
8.0,0.53,0.49,1.8,0.098,23.0,37.0,0.99588,3.39,0.93,11.1
9.7,0.54,0.35,1.9,0.076,66.0,93.0,0.99615,3.3,0.47,9.5
8.5,0.81,0.03,6.4,0.105,51.0,84.0,0.99707,3.23,0.69,9.8
9.2,0.56,0.34,1.8,0.086,32.0,108.0,0.99706,3.21,0.65,9.5
7.6,0.69,0.02,2.1,0.076,9.0,26.0,0.9969,3.31,0.56,9.8
8.8,0.58,0.07,4.3,0.063,6.0,28.0,0.99998,3.48,0.59,10.2
11.7,0.39,0.64,3.0,0.081,27.0,64.0,0.99993,3.17,0.61,10.6
13.6,0.37,0.56,2.6,0.086,10.0,24.0,1.0027,2.96,0.65,9.1
7.0,0.49,0.09,2.6,0.082,13.0,14.0,0.99497,3.3,0.66,12.3
7.2,0.71,0.09,1.8,0.061,13.0,24.0,0.99527,3.54,0.54,12.6
7.6,0.76,0.32,5.6,0.081,10.0,24.0,0.99693,3.5,0.58,11.5
5.7,0.54,0.02,1.9,0.078,13.0,22.0,0.99298,3.4,0.64,11.5
7.8,0.63,0.3,1.8,0.115,8.0,10.0,0.99807,3.34,0.52,9.5
7.2,0.62,0.34,5.8,0.08,37.0,138.0,0.99905,3.33,0.6,9.5
6.6,0.55,0.31,4.0,0.078,18.0,152.0,0.99705,3.23,0.5,9.3
7.0,0.79,0.23,2.1,0.08,4.0,60.0,0.99503,3.3,0.73,11.1
11.3,0.44,0.61,2.5,0.14,6.0,15.0,0.99893,3.16,0.68,10.3
6.9,0.59,0.23,2.5,0.095,20.0,54.0,0.998,3.37,0.8,9.7
9.4,0.54,0.12,2.2,0.084,11.0,23.0,0.99793,3.41,0.73,9.9
10.0,0.7,0.42,2.1,0.167,23.0,66.0,1.0,3.26,0.91,9.5
8.2,0.55,0.28,1.7,0.056,6.0,24.0,0.99507,3.31,0.47,12.0
9.2,0.54,0.32,2.4,0.063,30.0,101.0,0.99693,3.23,0.64,10.9
7.5,0.61,0.0,3.0,0.062,16.0,25.0,0.99595,3.55,0.49,12.1
9.9,0.39,0.24,2.2,0.063,10.0,20.0,0.9968,3.34,0.8,11.3
7.0,0.53,0.35,2.6,0.11,19.0,42.0,0.99682,3.48,0.58,10.4
9.0,0.38,0.48,2.2,0.077,5.0,13.0,0.99602,3.29,0.45,11.2
7.2,0.63,0.22,2.9,0.091,6.0,29.0,0.99785,3.33,0.63,9.8
8.6,0.33,0.64,1.4,0.103,6.0,22.0,0.996,3.23,1.97,10.0
9.0,0.59,0.31,2.2,0.085,6.0,41.0,0.99804,3.23,0.64,9.5
9.3,0.38,0.33,2.1,0.108,38.0,64.0,0.99811,3.14,0.95,9.2
7.8,0.49,0.29,2.5,0.08,43.0,148.0,0.99694,3.26,0.82,10.4
12.1,0.31,0.64,4.0,0.08,20.0,153.0,0.99809,3.06,0.48,9.6
7.2,0.35,0.08,1.7,0.073,5.0,15.0,0.99585,3.49,0.57,11.6
7.1,0.66,0.33,2.5,0.069,24.0,64.0,0.99409,3.32,0.54,12.1
6.8,0.44,0.03,1.5,0.067,8.0,29.0,0.99484,3.38,0.6,10.1
6.7,0.51,0.01,1.8,0.056,20.0,75.0,0.9931,3.55,0.47,13.5
7.5,0.48,0.33,2.0,0.077,11.0,48.0,0.99694,3.36,0.76,9.6
8.2,0.64,0.37,2.9,0.053,20.0,21.0,0.99692,3.54,0.46,10.8
11.9,0.22,0.5,3.6,0.076,5.0,23.0,0.9988,3.09,0.74,10.6
7.4,1.58,0.01,4.6,0.061,31.0,92.0,0.99587,3.25,0.51,11.6
6.5,0.41,0.02,1.5,0.069,7.0,43.0,0.99394,3.54,0.53,10.8
7.7,0.4,0.27,2.7,0.088,42.0,65.0,0.99605,3.19,0.57,9.7
10.2,0.55,0.4,2.4,0.055,19.0,16.0,0.99792,3.42,0.65,14.1
6.4,0.6,0.02,2.2,0.054,9.0,22.0,0.99591,3.43,0.6,10.5
8.8,0.42,0.42,1.9,0.081,16.0,54.0,0.99803,3.48,0.6,9.5
9.2,0.33,0.43,1.9,0.08,5.0,10.0,0.99589,3.27,0.56,13.3
11.9,0.41,0.71,2.2,0.092,11.0,34.0,0.99708,3.02,0.79,11.8
8.0,0.33,0.32,3.2,0.066,18.0,52.0,0.99701,3.39,0.79,11.7
7.9,0.32,0.21,1.7,0.081,14.0,59.0,0.99606,3.32,0.74,9.4
6.8,0.46,0.25,2.1,0.115,35.0,83.0,0.99596,3.43,0.8,9.5
7.2,0.75,0.25,2.1,0.214,10.0,46.0,0.99506,3.33,0.66,10.8
10.1,0.38,0.48,2.1,0.109,19.0,47.0,0.99995,3.26,0.83,9.6
8.1,0.54,0.31,2.6,0.089,24.0,28.0,0.99607,3.37,0.74,11.0
11.0,0.53,0.39,1.8,0.094,8.0,15.0,0.9991,3.21,0.68,9.3
7.3,0.47,0.26,2.6,0.083,18.0,16.0,0.99604,3.33,0.65,9.6
8.9,0.63,0.31,3.2,0.091,9.0,11.0,0.99606,3.26,0.6,12.2
9.7,0.63,0.19,1.8,0.067,17.0,50.0,0.99582,3.27,0.57,11.9
8.6,0.73,0.21,1.9,0.075,14.0,32.0,0.99681,3.32,0.7,9.8
6.2,0.52,0.09,1.6,0.085,27.0,116.0,0.99464,3.29,0.7,10.9
6.5,0.42,0.03,2.6,0.039,11.0,11.0,0.99389,3.97,0.52,13.0
7.1,0.4,0.22,1.8,0.077,9.0,28.0,0.99593,3.46,0.53,10.0
8.6,0.33,0.32,2.6,0.071,7.0,38.0,0.99787,3.26,0.58,9.4
7.5,0.49,0.17,2.4,0.077,30.0,53.0,0.99496,3.14,0.77,10.4
5.8,0.64,0.01,2.4,0.08,12.0,56.0,0.99609,3.48,0.53,9.9
10.8,0.6,0.33,2.3,0.091,8.0,27.0,0.99912,3.24,0.76,9.6
11.0,0.44,0.61,4.4,0.238,14.0,50.0,0.9991,3.08,0.89,10.5
8.9,0.59,0.09,2.1,0.077,15.0,61.0,0.99814,3.38,0.5,9.9
8.3,0.46,0.39,1.9,0.116,7.0,23.0,0.99588,3.29,0.61,10.5
7.1,0.61,0.19,1.9,0.086,2.0,11.0,0.99699,3.55,0.73,10.0
8.5,0.56,0.26,2.8,0.1,9.0,22.0,0.99707,3.23,0.8,10.5
9.7,0.58,0.42,2.5,0.61,30.0,134.0,0.99904,3.13,0.72,9.3
8.1,0.47,0.49,1.8,0.062,7.0,10.0,0.99599,3.3,0.64,10.3
6.3,0.41,0.02,2.0,0.05,22.0,56.0,0.99604,3.73,0.63,10.1
7.9,0.35,0.13,2.0,0.049,9.0,59.0,0.99594,3.42,0.85,11.2
6.5,0.66,0.08,2.0,0.078,13.0,27.0,0.99501,3.44,0.52,11.5
8.1,0.54,0.06,7.1,0.061,20.0,71.0,0.99904,3.23,0.43,9.1
10.7,0.35,0.3,1.9,0.077,10.0,55.0,0.99911,3.0,0.64,9.0
9.0,0.62,0.51,2.7,0.079,19.0,68.0,0.99803,3.26,0.45,9.5
6.8,0.48,0.13,2.8,0.091,28.0,67.0,0.99597,3.32,0.48,9.6
7.1,0.56,0.24,2.1,0.109,13.0,40.0,0.99398,3.26,0.8,11.4
8.7,0.5,0.36,2.1,0.064,18.0,54.0,0.99716,3.37,0.59,9.6
8.1,0.28,0.6,2.2,0.082,23.0,35.0,0.995,3.19,0.62,13.0
7.4,0.71,0.03,2.1,0.083,14.0,19.0,0.99611,3.35,0.58,10.0
7.2,0.78,0.06,1.6,0.063,16.0,24.0,0.99587,3.36,0.66,10.2
8.3,0.79,0.2,1.6,0.147,35.0,61.0,0.997,3.24,0.7,9.0
7.5,0.4,0.29,2.1,0.078,10.0,24.0,0.99398,3.25,0.68,9.9
9.1,0.44,0.26,2.9,0.069,17.0,51.0,0.99718,3.42,0.64,11.3
9.8,0.44,0.19,2.4,0.075,5.0,16.0,0.99902,3.24,0.66,9.5
11.3,0.39,0.32,2.3,0.089,19.0,53.0,0.99905,3.16,0.79,9.8
8.7,0.42,0.32,2.2,0.075,10.0,27.0,0.99602,3.31,0.51,11.4
9.0,0.39,0.37,6.8,0.22,21.0,52.0,0.99793,3.12,0.76,10.5
5.8,0.59,0.02,1.7,0.076,11.0,48.0,0.99482,3.45,0.81,10.6
6.8,0.44,0.01,3.4,0.074,3.0,44.0,0.99625,3.39,0.5,9.1
5.5,0.9,0.0,2.6,0.061,16.0,66.0,0.99604,3.69,0.55,9.6
8.3,0.22,0.72,4.1,0.094,25.0,70.0,0.99693,3.36,0.85,10.9
12.4,0.36,0.6,2.8,0.084,6.0,12.0,0.99884,3.02,0.65,9.9
7.3,0.88,0.05,2.0,0.225,11.0,42.0,0.99699,3.22,0.57,9.6
6.4,0.21,0.07,2.4,0.073,12.0,51.0,0.99397,3.46,0.58,12.6
6.8,0.31,0.31,2.2,0.099,10.0,18.0,0.9951,3.3,0.68,10.1
7.9,0.39,0.11,1.5,0.094,6.0,26.0,0.99698,3.28,0.62,9.1
7.5,0.82,0.01,2.6,0.064,25.0,65.0,0.99688,3.36,0.56,9.8
10.7,0.81,0.12,2.0,0.035,17.0,27.0,0.99702,3.4,0.59,11.4
11.5,0.57,0.72,2.2,0.259,6.0,19.0,0.99788,3.11,0.8,10.9
9.8,0.54,0.47,8.9,0.063,34.0,66.0,1.00007,3.38,0.54,10.5
7.4,0.44,0.34,2.8,0.06,17.0,46.0,0.9979,3.47,0.54,9.6
10.8,0.6,0.24,1.7,0.074,29.0,46.0,0.99793,3.34,0.65,11.0
6.7,0.55,0.24,1.5,0.083,20.0,40.0,0.99293,3.39,0.71,10.9
8.4,0.76,0.28,2.2,0.086,27.0,56.0,0.99692,3.35,0.59,10.4
7.1,0.68,0.02,2.4,0.081,31.0,57.0,0.99594,3.4,0.66,9.8
9.5,0.58,0.09,2.9,0.069,10.0,27.0,0.99703,3.25,0.53,10.1
7.1,0.7,0.08,2.7,0.085,35.0,64.0,0.99597,3.52,0.58,9.8
6.3,0.54,0.06,2.1,0.076,10.0,36.0,0.99593,3.49,0.5,10.1
9.0,0.53,0.33,1.8,0.077,24.0,51.0,0.99595,3.09,0.68,11.0
7.3,0.37,0.14,1.5,0.062,29.0,22.0,0.99498,3.36,0.51,9.6
7.6,0.44,0.31,1.7,0.104,16.0,33.0,0.99499,3.27,0.72,10.9
7.7,0.67,0.02,2.4,0.086,28.0,114.0,1.00014,3.48,0.74,9.4
7.6,0.49,0.25,2.0,0.073,9.0,23.0,0.99498,3.31,0.62,11.1
7.3,0.56,0.01,1.9,0.073,21.0,23.0,0.995,3.55,0.65,12.5
8.8,0.8,0.08,1.8,0.17,15.0,25.0,0.99992,3.19,0.55,8.9
7.9,0.39,0.44,2.5,0.077,11.0,46.0,0.99791,3.39,0.72,9.4
7.1,0.45,0.12,2.5,0.094,29.0,26.0,0.99603,3.45,0.59,10.5
7.3,0.44,0.32,6.0,0.087,25.0,42.0,1.00004,3.41,0.43,9.0
7.0,0.31,0.25,2.9,0.086,18.0,40.0,0.99408,3.36,0.66,13.0
10.1,0.63,0.44,2.1,0.088,25.0,30.0,0.99801,3.22,0.63,10.5
8.7,0.57,0.55,2.1,0.07,29.0,73.0,0.99698,3.14,0.56,9.3
7.0,0.59,0.33,2.0,0.097,6.0,31.0,0.99701,3.43,0.76,9.5
7.1,0.58,0.24,2.5,0.062,11.0,65.0,0.996,3.25,0.54,9.5
7.1,0.42,0.33,4.2,0.095,14.0,27.0,0.99703,3.47,1.97,12.2
8.8,0.66,0.26,2.4,0.112,17.0,37.0,0.99801,3.32,0.49,10.1
9.0,0.34,0.41,1.9,0.085,18.0,12.0,0.99803,3.36,0.82,9.9
11.0,0.53,0.31,2.4,0.088,35.0,85.0,0.99796,3.24,0.64,10.5
7.6,0.64,0.03,2.1,0.072,20.0,112.0,0.99703,3.35,0.76,9.1
7.1,0.93,0.0,1.7,0.068,27.0,117.0,0.99614,3.75,0.43,10.2
7.7,0.58,0.22,2.7,0.089,40.0,23.0,0.99702,3.54,0.55,11.4
6.6,0.31,0.09,2.6,0.079,6.0,18.0,0.99584,3.41,0.68,9.9
8.1,0.69,0.01,1.8,0.066,8.0,11.0,0.99511,3.35,0.48,10.5
9.3,0.38,0.22,2.0,0.053,16.0,92.0,0.99718,3.36,0.53,9.5
7.6,0.63,0.35,3.4,0.1,36.0,144.0,0.99799,3.36,0.66,9.5
6.4,0.57,0.07,3.2,0.083,22.0,28.0,0.99489,3.4,0.61,12.3
7.2,0.8,0.14,1.8,0.079,22.0,29.0,0.99705,3.39,0.74,9.8
7.6,0.49,0.13,2.1,0.076,8.0,17.0,0.99705,3.36,0.59,10.1
8.5,0.37,0.3,2.1,0.086,10.0,71.0,0.99619,3.28,0.46,10.8
10.6,0.2,0.64,2.2,0.083,13.0,20.0,0.99707,3.39,0.82,12.8
7.0,0.82,0.27,3.2,0.077,33.0,95.0,0.99787,3.37,0.65,9.2
10.2,0.44,0.39,1.6,0.121,4.0,22.0,0.99902,3.15,0.86,9.2
10.0,0.34,0.55,2.1,0.072,4.0,12.0,0.99689,3.36,0.49,11.4
6.4,0.61,0.05,2.7,0.077,10.0,59.0,0.99696,3.47,0.77,9.5
7.7,0.72,0.29,5.4,0.078,14.0,98.0,0.99807,3.35,0.66,10.0
11.0,0.22,0.61,2.0,0.065,31.0,57.0,0.99583,3.0,0.77,12.5
10.2,0.41,0.49,6.7,0.079,31.0,85.0,0.99991,3.16,0.63,9.9
10.0,0.42,0.35,2.2,0.096,17.0,86.0,0.99798,3.14,1.36,10.4
10.1,0.69,0.03,2.2,0.065,22.0,28.0,0.99794,3.3,0.41,10.5
6.9,0.33,0.3,2.4,0.077,6.0,45.0,0.99562,3.13,0.61,9.9
6.6,0.37,0.02,2.4,0.055,23.0,61.0,0.99592,3.5,0.53,10.1
6.9,0.6,0.16,5.8,0.081,36.0,91.0,0.99606,3.31,0.63,10.8
6.8,0.31,0.15,1.6,0.056,5.0,12.0,0.9951,3.63,0.56,11.9
12.7,0.58,0.64,2.8,0.368,12.0,55.0,0.99915,2.81,0.71,9.3
7.8,0.68,0.07,2.7,0.047,52.0,287.0,0.9978,3.35,0.5,9.3
7.8,0.69,0.34,3.0,0.075,6.0,30.0,0.99602,3.36,0.54,11.3
7.2,0.64,0.23,1.5,0.088,9.0,36.0,0.99614,3.44,0.83,9.6
7.2,0.6,0.0,1.9,0.059,7.0,16.0,0.99787,3.44,0.56,9.6
