fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
6.5,0.39,0.2,6.6,0.065,18.0,87.0,0.99596,3.39,0.63,10.9
10.2,0.68,0.34,2.5,0.087,17.0,53.0,0.99807,3.32,0.86,9.6
7.9,0.4,0.27,2.4,0.087,14.0,13.0,0.99591,3.39,0.42,12.6
8.9,0.72,0.19,1.4,0.086,21.0,83.0,0.99604,3.23,0.57,9.5
10.0,0.3,0.39,1.7,0.05,11.0,50.0,0.99608,3.09,0.69,11.1
7.1,0.45,0.27,5.1,0.073,7.0,40.0,0.99701,3.4,0.56,10.6
9.0,0.36,0.43,1.6,0.089,9.0,20.0,0.99606,3.25,0.84,10.9
7.7,0.65,0.24,2.1,0.079,11.0,49.0,0.99602,3.28,0.9,11.0
7.0,0.65,0.09,2.4,0.081,31.0,90.0,0.99603,3.48,0.62,10.5
8.5,0.49,0.31,2.0,0.069,6.0,11.0,0.99587,3.3,0.59,11.5
5.0,1.01,0.01,2.4,0.256,10.0,99.0,0.9941,3.43,0.51,9.7
8.6,0.47,0.46,2.4,0.075,9.0,50.0,0.99605,3.33,0.79,10.3
10.3,0.88,0.28,2.8,0.113,10.0,41.0,0.9978,3.15,0.68,10.8
10.2,0.35,0.43,6.3,0.075,18.0,43.0,0.99713,3.34,0.58,10.9
7.3,0.26,0.27,1.7,0.081,9.0,33.0,0.99618,3.43,0.66,9.7
6.2,0.57,0.01,2.5,0.344,25.0,18.0,0.9958,3.45,0.69,9.9
8.3,0.32,0.27,2.5,0.056,21.0,21.0,0.99804,3.34,0.58,9.7
7.2,0.57,0.25,2.9,0.095,15.0,43.0,0.99913,3.53,0.57,9.4
7.5,0.51,0.05,1.9,0.113,19.0,11.0,0.99704,3.53,0.63,10.2
6.9,0.47,0.39,2.1,0.053,14.0,46.0,0.99603,3.48,0.55,10.9
8.1,0.38,0.5,2.4,0.082,16.0,27.0,0.99597,3.29,0.63,12.5
8.3,0.65,0.23,3.2,0.086,15.0,45.0,0.99621,3.31,0.6,10.5
10.3,0.29,0.49,3.1,0.081,14.0,40.0,0.99803,3.03,0.63,10.5
7.1,0.5,0.09,2.1,0.068,19.0,51.0,0.99608,3.32,0.56,9.5
8.8,0.36,0.5,3.7,0.069,11.0,29.0,1.00008,3.34,0.9,9.3
6.8,0.43,0.05,2.0,0.062,9.0,43.0,0.99608,3.56,0.62,10.0
7.3,0.38,0.32,1.7,0.064,26.0,135.0,0.99595,3.45,0.59,9.5
9.1,0.59,0.31,2.1,0.099,6.0,15.0,0.99606,3.23,0.55,10.1
7.1,0.51,0.02,2.1,0.09,16.0,76.0,0.99786,3.45,0.65,9.4
9.5,0.41,0.12,2.4,0.052,6.0,18.0,0.997,3.15,0.57,10.6
6.6,0.83,0.0,6.2,0.068,21.0,18.0,0.99606,3.55,0.53,10.2
6.9,0.76,0.03,4.3,0.073,13.0,67.0,0.99508,3.24,0.64,10.0
5.8,1.04,0.0,2.2,0.074,2.0,10.0,0.99595,3.6,0.58,9.8
9.3,0.37,0.24,1.6,0.049,20.0,17.0,0.99606,3.32,0.57,11.7
7.3,0.64,0.12,2.1,0.37,5.0,40.0,0.99713,3.24,1.05,9.0
7.2,0.35,0.34,1.7,0.084,11.0,24.0,0.99592,3.34,0.56,12.2
7.3,0.24,0.26,1.6,0.083,16.0,38.0,0.99493,3.29,0.64,10.2
9.7,0.54,0.45,2.6,0.101,16.0,59.0,0.99995,3.16,0.59,9.0
8.2,0.26,0.5,2.2,0.1,9.0,24.0,0.99711,3.41,0.66,10.4
8.4,0.57,0.24,3.6,0.049,11.0,45.0,0.9979,3.49,0.65,10.9
10.7,0.35,0.59,7.1,0.12,17.0,44.0,0.99701,3.11,0.6,10.7
6.6,0.5,0.1,2.3,0.069,31.0,64.0,0.99413,3.44,0.87,12.1
7.5,0.3,0.31,2.3,0.071,5.0,11.0,0.99694,3.57,0.56,11.0
6.6,0.88,0.02,2.8,0.052,26.0,73.0,0.99682,3.61,0.54,9.8
9.6,0.46,0.26,1.8,0.051,7.0,39.0,0.99694,3.22,0.64,9.6
8.0,0.48,0.42,1.6,0.071,3.0,13.0,0.99689,3.32,0.56,10.1
10.2,0.43,0.5,1.8,0.123,37.0,110.0,0.99592,2.98,0.86,10.5
10.6,0.56,0.29,2.3,0.066,10.0,22.0,0.99988,3.49,0.47,9.4
7.6,0.3,0.37,2.7,0.111,19.0,41.0,0.99416,3.22,0.73,12.6
7.1,0.47,0.02,1.3,0.051,3.0,13.0,0.99392,3.36,0.47,9.2
11.3,0.31,0.5,1.6,0.094,10.0,17.0,0.99692,3.3,0.72,11.1
6.9,0.28,0.26,2.3,0.092,3.0,9.0,0.99435,3.38,0.65,11.6
8.7,0.35,0.51,2.6,0.078,36.0,151.0,0.99802,2.94,0.99,9.4
12.6,0.63,0.61,3.9,0.249,38.0,122.0,0.99807,2.94,0.8,10.4
6.5,0.32,0.09,2.5,0.1,32.0,99.0,0.99592,3.19,0.63,9.4
7.3,0.55,0.25,2.8,0.076,4.0,15.0,0.99605,3.51,0.55,11.8
8.4,0.51,0.46,2.0,0.075,12.0,27.0,0.99691,3.25,0.64,9.9
8.3,0.42,0.28,2.2,0.079,13.0,86.0,0.996,3.21,0.49,10.2
6.6,0.52,0.06,2.3,0.068,10.0,65.0,0.99596,3.37,0.56,10.8
7.6,0.41,0.18,1.9,0.067,5.0,10.0,0.99495,3.41,0.56,11.9
10.6,0.67,0.29,2.0,0.069,16.0,40.0,0.99715,3.13,0.52,9.8
6.4,0.76,0.01,2.1,0.053,14.0,33.0,0.99518,3.71,0.54,10.6
7.1,0.65,0.28,2.5,0.097,23.0,128.0,0.99476,3.31,0.77,10.6
6.9,0.41,0.08,1.9,0.077,25.0,87.0,0.99484,3.26,0.8,10.9
8.0,0.59,0.24,2.6,0.075,17.0,21.0,0.99601,3.27,0.56,10.0
7.2,0.31,0.4,2.2,0.05,9.0,32.0,0.99486,3.31,0.58,11.8
6.3,0.67,0.01,2.1,0.074,10.0,17.0,0.99496,3.7,0.45,12.8
7.6,0.54,0.06,1.8,0.067,6.0,16.0,0.9959,3.56,0.48,11.6
8.3,0.34,0.49,2.1,0.045,19.0,28.0,0.99487,3.39,0.55,14.0
10.5,0.35,0.57,2.0,0.415,7.0,42.0,0.99899,3.15,0.72,9.4
5.3,0.65,0.02,2.2,0.04,7.0,19.0,0.99392,3.86,0.46,12.2
6.8,0.66,0.1,2.4,0.078,39.0,128.0,0.99509,3.39,0.66,10.4
10.3,0.53,0.05,2.3,0.065,17.0,55.0,0.99808,3.39,0.57,10.5
9.6,0.45,0.49,2.0,0.077,5.0,23.0,0.99707,3.36,0.74,10.8
6.6,0.64,0.21,2.7,0.11,15.0,40.0,0.99583,3.37,0.62,10.9
7.7,0.5,0.12,2.8,0.076,14.0,24.0,0.9959,3.42,0.65,11.0
9.5,0.64,0.31,5.7,0.084,6.0,29.0,0.99897,3.18,0.67,9.3
10.1,0.34,0.35,2.1,0.081,14.0,20.0,0.99688,3.1,0.63,10.9
7.9,0.66,0.4,2.1,0.082,39.0,281.0,0.99579,3.24,0.62,11.7
7.0,0.41,0.1,1.9,0.085,6.0,13.0,0.99366,3.42,0.81,12.8
7.6,0.61,0.39,2.6,0.075,5.0,13.0,0.99604,3.32,0.6,10.3
6.7,0.36,0.45,2.8,0.227,27.0,60.0,0.99697,3.38,0.82,9.6
4.8,1.04,0.0,2.3,0.078,20.0,46.0,0.99489,3.54,0.56,9.7
7.7,0.59,0.05,1.8,0.078,18.0,15.0,0.99607,3.35,0.58,9.4
6.9,0.72,0.05,2.0,0.077,18.0,64.0,0.99596,3.5,0.68,10.9
8.0,0.63,0.26,3.2,0.098,8.0,17.0,0.99613,3.38,0.49,11.2
8.6,0.69,0.24,1.7,0.068,5.0,14.0,0.99603,3.21,0.72,9.6
10.9,0.65,0.49,2.0,0.093,4.0,33.0,0.99803,3.11,0.54,9.0
6.7,0.76,0.01,2.1,0.087,38.0,144.0,0.99583,3.16,1.0,10.9
8.2,0.32,0.51,2.2,0.079,26.0,75.0,0.99582,3.19,0.78,12.0
8.4,0.66,0.15,2.3,0.037,10.0,46.0,0.99604,3.32,0.39,11.3
9.0,0.63,0.03,2.1,0.071,10.0,17.0,0.99691,3.38,0.42,11.7
8.8,0.49,0.49,1.7,0.074,10.0,66.0,0.99607,3.29,0.57,10.5
11.8,0.61,0.43,2.8,0.092,17.0,85.0,1.0024,3.13,0.76,9.2
6.9,0.51,0.11,1.5,0.09,2.0,35.0,0.99625,3.35,0.63,9.3
7.2,0.58,0.11,2.1,0.08,6.0,21.0,0.99602,3.39,0.58,10.9
7.5,0.57,0.38,2.2,0.087,13.0,87.0,0.99603,3.41,0.62,10.1
9.2,0.42,0.49,1.3,0.081,6.0,12.0,0.99583,3.19,0.64,9.8
8.5,0.75,0.24,2.8,0.11,31.0,152.0,0.99792,3.12,0.76,9.6
9.6,0.87,0.22,2.6,0.069,39.0,90.0,0.99791,3.23,0.52,9.5
7.2,0.33,0.18,5.9,0.084,33.0,112.0,0.99899,3.21,0.56,8.8
7.3,0.49,0.13,2.3,0.076,9.0,9.0,0.99496,3.33,0.58,10.6
7.3,0.35,0.27,1.7,0.063,5.0,16.0,0.99399,3.44,0.62,12.4
7.0,0.62,0.21,2.3,0.156,20.0,90.0,0.9961,3.38,0.59,9.5
8.5,0.56,0.35,3.4,0.06,8.0,33.0,0.9961,3.61,0.6,13.4
7.3,0.44,0.24,2.2,0.072,12.0,71.0,0.9971,3.41,0.5,9.5
11.5,0.67,0.49,5.8,0.087,20.0,45.0,1.00007,3.31,0.58,9.7
8.0,0.47,0.4,2.1,0.188,6.0,41.0,0.99601,3.02,0.75,9.5
6.6,0.31,0.24,2.7,0.083,19.0,60.0,0.99591,3.24,0.54,9.6
7.7,0.67,0.27,2.7,0.078,6.0,31.0,0.9971,3.12,0.53,9.1
8.1,0.37,0.34,2.1,0.075,8.0,18.0,0.99573,3.32,0.69,11.4
11.4,0.39,0.64,2.1,0.054,14.0,55.0,0.99713,3.13,0.6,10.1
7.5,0.67,0.15,2.6,0.077,11.0,21.0,0.99603,3.04,0.54,9.5
9.0,0.43,0.44,1.4,0.079,3.0,7.0,0.99594,3.4,0.68,11.9
7.9,0.4,0.25,2.4,0.052,21.0,39.0,0.99697,3.49,0.45,9.9
6.9,0.29,0.12,7.8,0.08,57.0,139.0,0.99597,3.3,0.74,10.9
7.2,0.31,0.67,2.3,0.084,17.0,59.0,0.99588,3.45,0.7,10.9
7.7,0.43,0.49,3.7,0.085,7.0,16.0,0.99612,3.36,0.6,10.8
7.2,0.54,0.0,1.6,0.056,26.0,26.0,0.99591,3.47,0.69,11.4
7.8,0.42,0.2,2.1,0.07,19.0,54.0,0.99691,3.47,0.9,10.9
10.3,0.41,0.57,3.7,0.114,16.0,34.0,0.99687,3.12,1.07,11.7
9.6,0.62,0.26,4.0,0.04,6.0,14.0,0.9962,3.36,0.53,12.8
9.1,0.34,0.26,2.4,0.064,5.0,24.0,0.99816,3.46,0.62,10.5
11.1,0.35,0.61,2.6,0.108,15.0,88.0,0.9988,2.94,1.13,9.3
10.6,0.43,0.57,4.1,0.094,20.0,77.0,0.9961,3.09,0.57,11.6
6.6,0.37,0.44,3.2,0.082,22.0,58.0,0.99599,3.36,0.81,10.2
7.4,0.54,0.09,2.4,0.069,19.0,88.0,0.99595,3.31,0.61,10.1
8.8,0.59,0.47,2.0,0.072,10.0,21.0,0.997,3.22,1.01,11.2
7.9,0.66,0.01,8.1,0.065,17.0,15.0,0.99804,3.32,0.56,9.6
6.7,0.42,0.2,1.6,0.067,20.0,146.0,0.99587,3.3,0.57,9.5
7.5,0.68,0.14,2.8,0.076,33.0,82.0,0.99598,3.55,0.44,10.9
7.1,1.28,0.21,5.7,0.084,58.0,282.0,0.99813,3.41,0.58,9.4
7.7,0.63,0.24,2.2,0.123,2.0,13.0,0.99714,3.42,0.64,10.0
10.1,0.73,0.24,2.5,0.176,3.0,10.0,1.00012,3.36,0.74,9.4
6.9,0.44,0.41,2.0,0.084,9.0,51.0,0.99494,3.33,0.49,9.5
7.9,0.32,0.61,1.5,0.074,11.0,31.0,0.99389,3.18,0.57,11.0
12.4,0.43,0.63,2.8,0.124,2.0,10.0,1.00134,3.07,1.32,10.5
7.3,0.43,0.08,1.9,0.052,17.0,17.0,0.99597,3.54,0.43,11.8
8.9,0.62,0.15,2.6,0.097,13.0,94.0,0.99805,3.31,0.68,9.9
6.1,0.65,0.01,1.7,0.112,12.0,18.0,0.99412,3.34,0.84,9.6
9.0,0.73,0.13,2.6,0.064,52.0,149.0,0.99788,3.2,0.56,9.5
12.4,0.27,0.61,2.3,0.078,10.0,27.0,0.9999,3.2,0.78,9.2
8.5,0.27,0.51,4.5,0.067,15.0,30.0,0.998,3.35,0.95,11.0
8.3,0.52,0.42,1.5,0.083,10.0,47.0,0.99599,3.15,0.64,9.4
5.6,0.74,0.02,2.4,0.111,11.0,18.0,0.99505,3.47,0.55,10.0
7.1,0.28,0.26,1.6,0.077,9.0,39.0,0.99614,3.45,0.53,10.1
11.5,0.43,0.62,2.1,0.056,6.0,66.0,0.99605,3.1,0.59,11.0
7.3,0.55,0.09,1.6,0.078,24.0,79.0,0.99503,3.19,0.58,10.6
9.2,0.61,0.45,2.6,0.086,21.0,46.0,0.99604,3.28,0.81,11.0
9.6,0.78,0.24,1.9,0.083,7.0,19.0,0.99799,3.12,0.48,9.3
7.9,0.58,0.49,2.4,0.102,7.0,50.0,0.99606,3.24,0.64,11.2
6.4,0.25,0.24,2.4,0.075,35.0,88.0,0.99405,3.17,0.62,10.6
7.4,0.54,0.26,1.8,0.09,33.0,72.0,0.99495,3.29,0.45,10.4
8.8,0.82,0.13,2.5,0.069,10.0,15.0,0.997,3.31,0.58,10.1
8.0,0.44,0.25,2.2,0.078,23.0,48.0,0.99605,3.28,0.56,9.9
12.7,0.3,0.56,2.1,0.075,9.0,27.0,0.9961,3.15,0.76,11.4
5.2,0.44,0.02,7.9,0.081,7.0,18.0,0.99503,3.58,0.49,10.8
7.1,0.36,0.28,2.7,0.091,26.0,45.0,0.99617,3.41,0.7,9.7
7.3,0.55,0.5,2.6,0.079,9.0,31.0,0.99803,3.39,0.77,9.5
8.4,0.64,0.13,1.9,0.12,23.0,77.0,0.99803,3.31,1.24,9.5
9.0,0.28,0.36,1.7,0.095,2.0,7.0,0.992,3.04,0.61,14.0
8.7,0.36,0.52,2.3,0.082,6.0,13.0,0.99595,3.25,0.66,13.1
8.6,0.18,0.55,1.6,0.062,6.0,13.0,0.99387,3.28,0.53,13.0
13.0,0.25,0.6,1.3,0.074,11.0,40.0,0.99723,3.15,1.96,12.6
7.2,0.32,0.25,1.8,0.08,6.0,17.0,0.996,3.37,0.57,10.5
5.7,0.55,0.02,2.1,0.078,25.0,58.0,0.99401,3.44,0.55,10.8
7.1,0.69,0.08,2.0,0.088,8.0,38.0,0.99606,3.31,0.66,9.8
10.4,0.63,0.44,1.8,0.611,4.0,27.0,0.99889,2.98,0.73,9.1
10.8,0.35,0.49,1.3,0.13,4.0,16.0,0.99693,3.12,0.91,11.0
8.4,0.62,0.28,3.2,0.075,30.0,121.0,0.99899,3.24,0.59,9.4
6.4,0.93,0.01,2.3,0.072,6.0,18.0,0.99595,3.58,0.55,10.8
7.5,0.62,0.39,2.8,0.105,19.0,28.0,0.99593,3.35,0.65,12.0
11.8,0.57,0.57,2.5,0.075,11.0,26.0,1.00016,3.3,0.7,10.7
5.5,0.71,0.0,2.1,0.068,25.0,59.0,0.996,3.55,0.6,9.5
6.1,0.42,0.06,2.8,0.081,9.0,25.0,0.99698,3.56,0.59,9.6
9.5,0.4,0.49,2.1,0.094,14.0,51.0,0.99611,3.09,0.86,10.2
8.4,0.43,0.48,2.0,0.08,21.0,99.0,0.99602,3.41,0.69,10.5
8.6,0.42,0.43,2.2,0.081,7.0,42.0,0.99596,3.1,0.67,11.9
7.5,0.65,0.29,2.8,0.079,7.0,10.0,0.99601,3.52,0.5,12.5
6.9,0.58,0.22,1.9,0.082,10.0,51.0,0.99594,3.39,0.86,10.8
7.1,0.53,0.13,2.2,0.407,19.0,16.0,0.99592,3.15,0.67,9.2
6.9,0.32,0.31,2.2,0.081,15.0,19.0,0.99592,3.61,0.73,11.6
6.3,0.41,0.18,2.8,0.081,31.0,102.0,0.99599,3.37,0.65,9.5
7.9,0.58,0.49,1.8,0.096,30.0,112.0,0.99701,3.34,0.93,9.4
6.4,0.58,0.0,2.7,0.086,13.0,24.0,0.99597,3.46,0.6,10.4
7.7,0.68,0.22,2.0,0.117,5.0,20.0,0.99728,3.26,0.69,9.5
6.9,0.55,0.1,1.9,0.262,9.0,43.0,0.99593,3.2,0.71,9.7
10.0,0.75,0.61,2.7,0.084,17.0,66.0,0.99908,3.12,1.16,10.1
6.1,0.47,0.18,3.1,0.059,31.0,28.0,0.99423,3.72,0.54,10.9
8.1,0.41,0.45,1.9,0.071,3.0,15.0,0.99595,3.19,0.61,11.1
7.6,0.58,0.25,1.7,0.256,9.0,39.0,0.99699,3.28,0.83,9.5
6.3,0.52,0.02,1.9,0.051,30.0,125.0,0.99596,3.62,0.54,9.6
7.0,0.66,0.1,2.2,0.11,19.0,33.0,0.9959,3.41,0.79,11.5
12.3,0.7,0.49,2.0,0.067,7.0,41.0,1.00205,3.25,0.72,9.4
9.1,0.63,0.02,2.0,0.086,13.0,15.0,0.99505,3.17,0.59,10.7
8.1,0.6,0.33,1.3,0.062,7.0,36.0,0.99601,3.38,0.55,9.8
7.0,0.68,0.01,2.7,0.078,16.0,27.0,0.99515,3.31,0.55,9.5
7.7,0.68,0.24,2.0,0.082,9.0,33.0,0.998,3.48,0.66,9.5
9.4,0.26,0.49,2.6,0.087,22.0,57.0,0.99699,3.24,0.6,9.8
8.0,0.55,0.02,2.4,0.082,13.0,97.0,0.99686,3.2,0.57,9.5
7.5,0.32,0.26,2.1,0.095,46.0,146.0,0.99592,3.18,0.69,10.9
7.7,0.32,0.27,2.6,0.084,14.0,50.0,0.99405,3.23,0.78,11.8
7.0,0.28,0.5,1.9,0.085,22.0,116.0,0.99501,3.26,0.74,11.1
7.7,0.36,0.08,1.6,0.082,10.0,15.0,0.99505,3.32,0.61,10.5
10.9,0.72,0.09,2.4,0.065,10.0,31.0,0.9981,3.24,0.6,10.2
7.1,0.42,0.03,1.7,0.113,7.0,11.0,0.99598,3.37,0.65,10.7
9.0,0.4,0.32,2.0,0.091,10.0,11.0,0.99614,3.13,1.31,9.7
7.7,0.57,0.16,2.1,0.083,33.0,102.0,0.99803,3.25,0.68,9.2
8.6,0.75,0.14,2.1,0.088,3.0,13.0,0.99697,3.2,0.72,9.5
7.7,0.58,0.42,2.3,0.109,22.0,71.0,0.99594,3.11,0.68,9.7
9.9,0.6,0.31,1.8,0.087,5.0,12.0,0.99604,3.19,0.79,10.9
7.3,0.31,0.42,1.9,0.079,10.0,48.0,0.99584,3.31,0.74,12.5
9.9,0.44,0.42,2.0,0.067,8.0,17.0,0.99771,3.19,0.78,10.5
7.9,0.51,0.18,2.4,0.095,9.0,12.0,0.99711,3.38,0.55,9.5
6.9,0.42,0.13,2.0,0.066,9.0,22.0,0.99585,3.4,0.72,11.1
6.1,0.67,0.06,2.0,0.055,15.0,46.0,0.99277,3.34,0.53,10.6
7.4,0.52,0.05,1.9,0.081,10.0,11.0,0.99587,3.29,0.62,10.6
6.1,0.73,0.0,3.5,0.073,9.0,13.0,0.99598,3.52,0.54,11.3
7.1,0.56,0.35,2.4,0.058,22.0,36.0,0.99691,3.4,1.18,11.7
7.0,0.56,0.25,2.7,0.087,34.0,86.0,0.99597,3.32,0.76,10.7
8.4,0.64,0.01,2.3,0.075,34.0,27.0,0.99904,3.4,0.64,10.0
9.0,0.56,0.34,2.1,0.08,7.0,25.0,0.99493,3.22,0.59,12.1
8.3,0.3,0.63,2.3,0.082,7.0,30.0,0.99731,3.4,0.87,11.0
7.5,0.31,0.3,2.1,0.093,17.0,89.0,0.99705,3.28,0.54,9.5
11.0,0.27,0.69,2.7,0.088,35.0,145.0,0.99897,3.17,0.9,9.7
7.8,0.37,0.28,2.0,0.068,15.0,30.0,0.99607,3.2,0.6,9.7
7.5,0.51,0.02,2.3,0.08,20.0,68.0,0.99692,3.37,0.62,10.1
6.2,0.42,0.32,1.3,0.079,26.0,63.0,0.99136,3.44,0.6,10.9
7.1,0.75,0.26,2.2,0.065,10.0,36.0,0.99605,3.34,0.49,10.0
10.0,0.37,0.26,14.9,0.086,16.0,63.0,0.99985,3.27,0.67,10.4
7.8,0.31,0.59,1.9,0.065,11.0,24.0,0.99512,3.41,0.78,13.1
7.5,0.54,0.27,1.5,0.088,4.0,48.0,0.9959,3.25,0.56,9.5
13.1,0.58,0.3,5.1,0.098,10.0,32.0,1.00148,3.26,0.58,10.1
7.4,0.32,0.58,1.8,0.089,4.0,16.0,0.9959,3.26,0.8,10.4
10.4,0.69,0.24,2.3,0.082,17.0,45.0,0.99887,3.19,0.61,10.1
9.2,0.61,0.41,2.2,0.089,6.0,48.0,0.99497,3.11,0.77,11.0
8.7,0.38,0.32,2.8,0.079,3.0,10.0,0.99801,3.37,0.92,12.2
7.5,1.15,0.02,1.8,0.073,2.0,30.0,0.99804,3.32,0.52,9.1
6.9,0.3,0.25,2.0,0.07,17.0,84.0,0.99494,3.38,0.72,11.3
7.1,0.57,0.24,1.7,0.11,31.0,50.0,0.99597,3.41,0.62,10.2
8.1,0.3,0.49,1.8,0.095,7.0,22.0,0.99704,3.35,0.6,9.4
7.2,0.61,0.18,1.9,0.062,15.0,40.0,0.99776,3.49,0.82,9.3
6.2,0.4,0.29,5.5,0.07,16.0,27.0,0.99148,3.51,0.6,14.1
6.4,0.96,0.0,2.4,0.053,14.0,49.0,0.99599,3.55,0.55,9.6
8.2,0.53,0.31,2.3,0.06,6.0,7.0,0.99695,3.5,0.65,11.9
5.3,0.42,0.05,2.2,0.073,23.0,56.0,0.994,3.47,0.71,10.2
6.4,0.43,0.07,2.7,0.074,16.0,21.0,0.99599,3.44,0.59,11.0
8.9,0.27,0.24,2.1,0.049,19.0,34.0,0.99613,3.24,0.84,13.0
7.6,0.59,0.2,2.1,0.068,6.0,13.0,0.99605,3.36,0.38,10.0
7.8,0.76,0.19,1.6,0.047,6.0,18.0,0.99616,3.43,0.61,9.6
10.0,0.6,0.05,3.3,0.074,18.0,24.0,1.00009,3.2,0.68,9.5
6.8,1.01,0.02,2.6,0.056,46.0,72.0,0.99698,3.42,0.47,9.6
10.2,0.29,0.61,3.5,0.071,37.0,45.0,0.99685,3.26,0.58,12.1
8.3,0.47,0.46,2.2,0.085,28.0,100.0,0.99787,3.16,0.75,9.2
6.5,0.57,0.01,2.6,0.084,5.0,11.0,0.99399,3.36,0.62,11.4
7.2,0.78,0.0,2.8,0.062,15.0,25.0,0.9981,3.38,0.54,9.4
6.1,0.42,0.07,1.7,0.062,11.0,43.0,0.99384,3.58,0.5,10.2
12.3,0.34,0.44,1.5,0.092,6.0,15.0,0.99788,3.2,0.68,12.3
8.1,0.69,0.3,2.3,0.075,16.0,68.0,0.99607,3.3,0.74,12.6
9.8,0.85,0.11,2.7,0.113,6.0,19.0,1.00154,3.19,0.52,9.3
10.5,0.54,0.41,2.1,0.084,31.0,80.0,1.001,3.16,0.67,9.0
6.7,0.54,0.15,2.5,0.345,23.0,100.0,0.99605,3.49,1.96,10.9
6.8,0.46,0.2,2.4,0.089,22.0,57.0,0.99521,3.4,1.01,12.4
9.0,0.66,0.2,2.0,0.069,10.0,25.0,0.99807,3.3,0.52,10.2
7.3,0.57,0.25,1.7,0.108,18.0,102.0,0.99591,3.27,0.68,10.0
6.3,0.6,0.0,2.2,0.041,4.0,23.0,0.99406,3.41,0.58,11.2
9.8,0.43,0.69,2.1,0.416,11.0,20.0,0.9979,3.22,0.66,9.6
7.9,0.58,0.01,2.7,0.061,6.0,26.0,0.99699,3.47,0.58,10.5
7.7,0.61,0.11,1.8,0.086,11.0,31.0,0.9971,3.35,0.62,9.3
8.7,0.56,0.45,2.0,0.077,20.0,66.0,0.99599,3.36,0.48,11.8
6.5,1.01,0.0,2.8,0.073,13.0,39.0,0.99695,3.41,0.46,9.5
6.1,0.5,0.49,1.9,0.171,10.0,61.0,0.99509,3.54,0.7,12.0
7.2,0.59,0.18,1.7,0.075,13.0,31.0,0.99796,3.39,0.77,9.5
7.9,0.37,0.23,1.9,0.046,6.0,9.0,0.99687,3.53,0.63,11.4
8.2,0.77,0.06,2.3,0.09,5.0,94.0,0.99796,3.24,0.76,9.7
7.9,0.54,0.04,1.9,0.08,16.0,65.0,0.99614,3.15,0.75,10.0
9.9,0.43,0.52,15.5,0.087,9.0,25.0,1.00006,3.09,0.67,9.9
11.5,0.67,0.49,1.5,0.113,13.0,48.0,0.99603,2.97,0.56,9.3
7.9,0.38,0.63,2.3,0.218,5.0,20.0,0.99607,3.16,0.7,10.0
7.6,0.93,0.1,2.6,0.092,21.0,61.0,0.99693,3.34,0.74,10.9
7.6,0.65,0.11,2.2,0.073,11.0,73.0,0.99686,3.35,0.45,9.5
7.6,0.39,0.29,2.0,0.078,15.0,23.0,0.99588,3.35,0.82,11.7
7.1,0.62,0.37,3.1,0.097,27.0,144.0,0.99794,3.39,0.84,9.4
6.3,0.61,0.03,1.9,0.09,4.0,12.0,0.99405,3.3,0.8,9.6
7.2,0.69,0.18,1.8,0.094,15.0,130.0,0.99614,3.3,0.56,9.1
7.0,0.84,0.03,2.5,0.12,3.0,30.0,0.99689,3.38,0.55,9.4
8.9,1.02,0.27,4.4,0.084,10.0,27.0,0.99791,3.08,0.52,9.4
7.7,0.55,0.27,2.2,0.073,3.0,12.0,0.99579,3.37,0.67,13.0
9.5,0.44,0.31,1.9,0.052,21.0,43.0,0.99591,3.17,0.51,10.8
10.2,0.41,0.11,2.1,0.069,10.0,15.0,0.99788,3.28,0.59,10.3
7.4,0.43,0.46,2.7,0.101,33.0,110.0,0.99711,3.17,0.74,9.3
11.8,0.6,0.33,2.5,0.082,16.0,24.0,0.99992,3.17,0.66,9.5
7.2,0.75,0.01,1.7,0.074,6.0,13.0,0.99597,3.29,0.48,10.5
8.8,0.37,0.48,2.6,0.1,13.0,64.0,0.99588,3.02,0.71,11.1
6.9,0.6,0.03,2.0,0.091,26.0,32.0,0.9949,3.34,0.61,10.1
10.2,0.53,0.48,1.8,0.112,2.0,13.0,0.99811,3.15,0.9,9.5
8.0,0.57,0.62,5.9,0.124,10.0,54.0,0.99613,3.3,0.72,10.6
8.0,0.37,0.37,1.8,0.078,20.0,46.0,0.99595,3.3,0.76,10.1
8.4,0.74,0.26,2.4,0.095,17.0,81.0,0.99592,3.02,0.75,9.6
8.7,0.42,0.22,2.4,0.078,41.0,63.0,0.99889,3.37,0.58,9.6
9.0,0.5,0.39,2.0,0.07,19.0,45.0,0.99618,3.31,0.63,9.7
10.7,0.47,0.43,2.6,0.082,21.0,67.0,0.9999,3.32,0.8,9.9
6.6,0.94,0.01,2.0,0.05,16.0,52.0,0.9939,3.49,0.45,14.1
7.2,0.46,0.08,3.1,0.07,10.0,42.0,0.99513,3.39,0.8,12.9
9.2,0.64,0.5,4.4,0.099,27.0,57.0,0.99906,3.16,0.62,8.8
8.7,0.39,0.51,2.6,0.113,6.0,47.0,1.0,3.35,0.9,9.5
7.2,0.67,0.01,1.9,0.046,7.0,31.0,0.99606,3.46,0.53,9.4
7.4,0.41,0.16,2.5,0.061,10.0,10.0,0.99591,3.32,0.58,10.4
8.0,0.49,0.5,2.7,0.056,6.0,29.0,0.99591,3.0,0.72,11.3
