age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,marital-status,relationship,sex,occupation,education,workclass,native-country,race
34,131617,10,0,0,20,Married-civ-spouse,Husband,Male,Other-service,HS-grad,Private,Ecuador,White
32,169613,9,0,0,40,Never-married,Other-relative,Male,Machine-op-inspct,HS-grad,Private,United-States,White
35,49280,7,0,0,30,Divorced,Not-in-family,Male,Craft-repair,Bachelors,Private,United-States,White
40,205447,12,0,0,60,Divorced,Own-child,Female,Handlers-cleaners,HS-grad,Private,United-States,White
32,84341,14,3298,0,40,Married-civ-spouse,Wife,Female,Tech-support,Some-college,Self-emp-not-inc,United-States,Asian-Pac-Islander
46,180720,14,0,0,45,Married-civ-spouse,Husband,Male,Sales,Bachelors,Self-emp-inc,United-States,White
66,375287,9,7304,0,40,Never-married,Own-child,Female,Prof-specialty,HS-grad,Self-emp-not-inc,United-States,Black
44,175174,12,0,1909,40,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Private,United-States,White
22,213554,11,0,0,30,Never-married,Own-child,Female,Exec-managerial,HS-grad,Private,United-States,White
25,62514,9,3631,0,45,Married-AF-spouse,Wife,Female,Adm-clerical,HS-grad,Private,United-States,White
51,123379,10,0,0,48,Divorced,Not-in-family,Female,Craft-repair,HS-grad,Federal-gov,United-States,White
30,183578,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Assoc-acdm,Private,Mexico,White
63,184555,8,0,0,40,Divorced,Not-in-family,Male,Craft-repair,7th-8th,State-gov,United-States,Black
39,191973,6,0,0,57,Separated,Unmarried,Female,Farming-fishing,HS-grad,Private,Germany,White
60,252941,10,0,0,52,Married-civ-spouse,Husband,Male,Tech-support,Bachelors,Private,United-States,White
27,104281,3,0,0,14,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
32,143524,15,0,0,52,Married-civ-spouse,Husband,Male,Tech-support,Some-college,Private,United-States,White
42,81835,10,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
57,105349,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,1st-4th,Self-emp-inc,United-States,White
41,190979,11,0,0,45,Never-married,Own-child,Male,Priv-house-serv,Bachelors,Private,United-States,White
21,102213,9,0,0,40,Never-married,Own-child,Female,Adm-clerical,Some-college,Private,United-States,Black
21,384921,9,0,0,40,Never-married,Not-in-family,Female,Adm-clerical,Some-college,Private,United-States,White
61,65516,13,0,0,46,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
48,271506,13,0,0,40,Divorced,Unmarried,Female,Other-service,HS-grad,Self-emp-inc,United-States,White
37,171910,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
25,84919,9,0,0,53,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Private,United-States,White
37,174288,9,0,0,8,Divorced,Not-in-family,Male,Handlers-cleaners,HS-grad,Private,United-States,White
62,65980,10,0,0,30,Never-married,Own-child,Male,Craft-repair,9th,Private,United-States,White
42,341133,13,0,0,45,Married-civ-spouse,Husband,Male,Craft-repair,10th,Private,United-States,White
28,327452,9,0,0,51,Married-spouse-absent,Not-in-family,Female,Protective-serv,Some-college,Private,United-States,White
30,190170,10,0,0,45,Never-married,Not-in-family,Male,Transport-moving,Some-college,Local-gov,United-States,Other
29,144989,13,0,0,68,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,Mexico,White
54,291198,10,0,0,60,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,Mexico,White
50,273031,10,0,0,46,Married-civ-spouse,Husband,Male,Prof-specialty,Masters,Self-emp-inc,United-States,White
46,125353,13,0,0,45,Separated,Not-in-family,Male,Prof-specialty,Some-college,Private,India,Asian-Pac-Islander
24,366083,13,0,0,40,Never-married,Own-child,Female,Adm-clerical,HS-grad,Private,Italy,White
19,362430,9,0,0,54,Never-married,Not-in-family,Male,Transport-moving,Bachelors,Federal-gov,United-States,White
35,219473,15,0,0,47,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
33,34886,13,0,0,60,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
39,69161,13,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Assoc-voc,Private,United-States,White
51,126535,12,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
30,95284,10,0,0,40,Never-married,Not-in-family,Female,Adm-clerical,Assoc-acdm,Private,Iran,White
37,176510,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,Black
30,281127,9,0,0,15,Never-married,Own-child,Male,Machine-op-inspct,HS-grad,Local-gov,United-States,White
34,301201,10,0,0,13,Divorced,Not-in-family,Female,Adm-clerical,Some-college,Private,United-States,White
41,144818,10,0,0,40,Never-married,Not-in-family,Female,Adm-clerical,Masters,Self-emp-not-inc,United-States,Asian-Pac-Islander
52,193712,13,0,0,29,Divorced,Not-in-family,Male,Prof-specialty,Bachelors,Private,United-States,White
33,469436,6,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
44,190112,15,99999,0,51,Married-civ-spouse,Husband,Male,Craft-repair,10th,Private,United-States,White
37,82969,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Local-gov,United-States,White
64,114668,9,0,0,29,Married-civ-spouse,Husband,Male,Prof-specialty,7th-8th,Private,United-States,White
35,46684,10,0,0,40,Divorced,Unmarried,Female,Handlers-cleaners,HS-grad,Private,United-States,White
48,77543,9,0,0,40,Never-married,Own-child,Male,Machine-op-inspct,Assoc-acdm,Private,United-States,White
28,98909,12,3865,0,45,Never-married,Not-in-family,Female,Other-service,HS-grad,Self-emp-not-inc,United-States,White
40,183425,11,0,0,40,Divorced,Other-relative,Female,Machine-op-inspct,Assoc-voc,Private,United-States,White
70,125681,9,0,0,36,Married-civ-spouse,Husband,Male,Exec-managerial,1st-4th,Private,United-States,White
41,296551,11,7415,0,37,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
42,168604,8,0,0,20,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
49,265283,7,0,0,26,Divorced,Own-child,Female,Tech-support,HS-grad,Private,United-States,Black
40,184502,9,0,0,40,Married-civ-spouse,Wife,Female,Exec-managerial,Some-college,Private,United-States,Black
43,181083,3,0,0,29,Married-civ-spouse,Husband,Male,Sales,HS-grad,Local-gov,United-States,White
26,206506,13,3594,0,29,Never-married,Not-in-family,Female,Other-service,Some-college,Private,United-States,White
41,326244,10,0,0,34,Separated,Unmarried,Female,Priv-house-serv,Bachelors,Private,Iran,White
67,35145,9,0,2186,40,Separated,Not-in-family,Male,Machine-op-inspct,Some-college,Private,United-States,Black
28,39003,15,0,0,40,Never-married,Own-child,Female,Prof-specialty,12th,Private,United-States,White
34,186372,10,0,0,25,Never-married,Not-in-family,Female,Prof-specialty,HS-grad,Local-gov,Greece,White
65,98708,9,0,1886,46,Widowed,Not-in-family,Male,Prof-specialty,HS-grad,Federal-gov,United-States,White
22,485898,3,0,0,23,Never-married,Not-in-family,Male,Other-service,HS-grad,Private,United-States,White
29,156075,15,0,0,29,Divorced,Unmarried,Male,Exec-managerial,Masters,Private,United-States,White
72,40394,5,0,0,60,Widowed,Other-relative,Male,Handlers-cleaners,Masters,Local-gov,United-States,White
50,104646,9,3991,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Local-gov,India,Asian-Pac-Islander
26,100054,13,0,0,40,Never-married,Own-child,Female,Other-service,Assoc-voc,Local-gov,United-States,White
33,150668,15,0,0,48,Married-civ-spouse,Husband,Male,Machine-op-inspct,HS-grad,Private,United-States,White
18,166963,9,0,0,40,Never-married,Not-in-family,Male,Other-service,Bachelors,Private,United-States,Other
30,190923,9,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
27,379285,9,0,0,10,Never-married,Own-child,Male,Prof-specialty,Bachelors,Private,United-States,White
30,221726,9,0,0,40,Married-civ-spouse,Husband,Male,Protective-serv,HS-grad,Private,United-States,White
26,157547,9,8237,0,43,Separated,Unmarried,Female,Prof-specialty,HS-grad,Private,United-States,White
32,187801,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
38,106137,9,0,0,36,Divorced,Not-in-family,Female,Machine-op-inspct,HS-grad,Private,United-States,White
19,59892,9,0,0,51,Never-married,Own-child,Male,Other-service,10th,Local-gov,United-States,White
52,30297,10,0,0,45,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Private,United-States,White
22,184358,7,0,0,29,Separated,Unmarried,Female,Tech-support,HS-grad,Private,United-States,White
26,97566,7,0,0,12,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
23,54438,9,0,0,40,Never-married,Not-in-family,Female,Exec-managerial,HS-grad,Private,United-States,White
38,162331,13,0,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
59,122341,9,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
17,346363,10,0,896,30,Never-married,Own-child,Female,Other-service,Some-college,Private,United-States,White
48,335968,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Self-emp-not-inc,El-Salvador,White
46,40425,14,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Local-gov,United-States,White
33,127771,10,0,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Federal-gov,United-States,White
26,45883,9,0,0,49,Married-civ-spouse,Husband,Male,Sales,HS-grad,Self-emp-not-inc,United-States,White
59,69417,13,0,0,40,Widowed,Unmarried,Male,Sales,Some-college,Private,United-States,White
39,110938,7,7727,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,Private,United-States,White
25,160376,15,0,0,40,Never-married,Not-in-family,Female,Machine-op-inspct,Masters,Private,United-States,White
44,317127,10,0,0,40,Married-civ-spouse,Husband,Male,Tech-support,Some-college,Private,United-States,White
49,174143,9,0,0,40,Divorced,Own-child,Male,Exec-managerial,Assoc-acdm,Local-gov,United-States,White
64,106036,15,0,0,60,Married-civ-spouse,Husband,Male,Farming-fishing,5th-6th,Private,United-States,White
50,44161,10,0,0,60,Married-civ-spouse,Husband,Male,Exec-managerial,7th-8th,Private,El-Salvador,White
49,191678,9,1720,1996,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Self-emp-inc,United-States,White
64,192369,9,0,0,28,Married-civ-spouse,Husband,Male,Machine-op-inspct,HS-grad,Local-gov,United-States,White
47,39377,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,Asian-Pac-Islander
52,210639,12,15229,0,45,Divorced,Unmarried,Female,Adm-clerical,HS-grad,Local-gov,United-States,White
28,135620,6,0,0,45,Married-civ-spouse,Husband,Male,Other-service,Doctorate,Federal-gov,Mexico,White
19,196664,13,0,0,37,Never-married,Own-child,Male,Sales,Some-college,Private,United-States,White
34,114093,10,0,0,51,Never-married,Not-in-family,Female,Sales,HS-grad,Self-emp-inc,United-States,White
27,144149,10,0,1575,47,Divorced,Unmarried,Female,Machine-op-inspct,HS-grad,Private,United-States,White
45,97916,14,0,0,40,Divorced,Not-in-family,Female,Tech-support,Masters,Self-emp-not-inc,United-States,White
40,253202,10,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,Black
44,106771,9,0,0,29,Never-married,Own-child,Male,Craft-repair,Assoc-voc,Private,United-States,White
29,22576,12,0,0,37,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,Black
49,350229,9,0,0,51,Married-civ-spouse,Husband,Male,Machine-op-inspct,Prof-school,Private,United-States,White
50,428065,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
55,158454,10,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Private,United-States,White
29,183703,9,10366,0,40,Separated,Not-in-family,Female,Craft-repair,Bachelors,Private,United-States,White
43,193475,9,0,0,49,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-voc,Private,United-States,White
50,135655,9,0,0,8,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
57,210155,3,0,0,40,Married-civ-spouse,Husband,Male,Protective-serv,HS-grad,Private,United-States,White
46,136865,3,0,0,40,Married-civ-spouse,Wife,Female,Adm-clerical,HS-grad,Private,United-States,White
29,197287,10,21618,0,20,Married-civ-spouse,Husband,Male,Prof-specialty,Masters,State-gov,United-States,White
47,130021,7,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,5th-6th,Private,United-States,White
36,130411,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,Self-emp-not-inc,United-States,White
28,250858,13,0,1892,51,Never-married,Own-child,Male,Transport-moving,HS-grad,Private,United-States,Black
37,52358,9,0,0,35,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
39,174962,9,0,0,47,Separated,Not-in-family,Male,Farming-fishing,Some-college,Private,United-States,White
38,136280,5,0,0,40,Married-civ-spouse,Husband,Male,Tech-support,Some-college,Private,United-States,White
42,29517,10,4351,0,66,Divorced,Unmarried,Female,Sales,Some-college,Private,United-States,White
18,409857,5,0,0,40,Never-married,Own-child,Female,Adm-clerical,Bachelors,Private,United-States,White
53,70432,13,4390,0,71,Divorced,Unmarried,Female,Adm-clerical,HS-grad,Self-emp-not-inc,United-States,White
40,38126,9,0,0,29,Married-civ-spouse,Wife,Female,Prof-specialty,9th,Private,United-States,Asian-Pac-Islander
18,199468,8,14536,0,52,Never-married,Own-child,Male,Tech-support,HS-grad,Private,United-States,White
22,274147,12,0,0,40,Never-married,Own-child,Male,Craft-repair,Bachelors,Private,United-States,White
34,259418,9,0,0,8,Never-married,Not-in-family,Female,Other-service,10th,Private,United-States,White
59,167391,9,0,0,35,Married-civ-spouse,Husband,Male,Protective-serv,HS-grad,Local-gov,United-States,White
20,163948,10,0,0,40,Never-married,Not-in-family,Female,Sales,Assoc-acdm,Private,United-States,White
38,378137,13,0,0,60,Never-married,Not-in-family,Female,Other-service,HS-grad,Private,United-States,White
41,166237,10,0,1721,40,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
27,196554,10,4675,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Private,Taiwan,White
42,177184,9,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
22,212245,3,0,0,20,Never-married,Other-relative,Male,Adm-clerical,Some-college,Private,United-States,Black
34,100034,13,0,0,45,Divorced,Unmarried,Female,Exec-managerial,HS-grad,Private,England,White
45,211237,7,0,0,40,Divorced,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
21,206485,9,28131,0,12,Never-married,Not-in-family,Male,Farming-fishing,HS-grad,Private,United-States,White
23,286382,10,0,0,40,Separated,Not-in-family,Male,Sales,Some-college,Private,United-States,White
21,201004,10,0,0,31,Never-married,Not-in-family,Male,Other-service,11th,Private,United-States,White
23,108680,8,0,0,13,Never-married,Not-in-family,Female,Other-service,HS-grad,Private,United-States,White
61,181344,15,0,0,90,Married-civ-spouse,Husband,Male,Machine-op-inspct,11th,Self-emp-not-inc,United-States,White
22,332252,10,0,0,49,Never-married,Not-in-family,Female,Machine-op-inspct,HS-grad,State-gov,United-States,White
23,24522,10,0,0,40,Never-married,Other-relative,Male,Exec-managerial,Some-college,Private,United-States,White
31,623945,15,7326,0,40,Divorced,Own-child,Female,Adm-clerical,Bachelors,Private,United-States,White
21,378655,13,0,0,40,Never-married,Not-in-family,Female,Priv-house-serv,Assoc-voc,Private,United-States,Black
52,127092,9,13911,0,26,Married-civ-spouse,Wife,Female,Sales,Some-college,Private,United-States,White
64,186176,1,1456,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Masters,Private,United-States,White
33,523914,10,0,0,51,Married-civ-spouse,Husband,Male,Transport-moving,9th,Private,United-States,White
46,146542,10,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Local-gov,United-States,White
53,158019,9,0,0,40,Never-married,Unmarried,Female,Other-service,Assoc-voc,Self-emp-not-inc,United-States,White
31,275473,9,0,0,8,Never-married,Own-child,Male,Sales,Bachelors,Private,United-States,White
52,275957,12,0,0,26,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
26,118205,9,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Private,Mexico,White
52,210680,10,0,0,34,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
24,64615,10,0,0,36,Never-married,Own-child,Male,Sales,Bachelors,Private,United-States,White
40,291115,10,0,0,36,Married-civ-spouse,Other-relative,Male,Transport-moving,Some-college,Private,United-States,White
51,105526,10,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,Private,United-States,White
62,45638,13,0,1666,93,Married-civ-spouse,Husband,Male,Sales,HS-grad,Self-emp-not-inc,United-States,Black
34,169770,12,0,0,40,Never-married,Not-in-family,Male,Machine-op-inspct,Bachelors,Private,United-States,White
21,176312,6,0,0,51,Never-married,Own-child,Female,Handlers-cleaners,HS-grad,Private,United-States,White
58,50213,9,99999,0,48,Married-civ-spouse,Other-relative,Female,Other-service,Some-college,Private,United-States,White
21,199545,11,0,0,45,Never-married,Not-in-family,Female,Machine-op-inspct,Some-college,Private,United-States,White
29,213974,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Federal-gov,United-States,White
32,196131,10,0,0,66,Married-civ-spouse,Husband,Male,Adm-clerical,Some-college,Private,United-States,White
35,108888,9,0,0,46,Married-civ-spouse,Husband,Male,Exec-managerial,Doctorate,Local-gov,United-States,White
62,152775,9,0,0,40,Married-civ-spouse,Own-child,Male,Craft-repair,7th-8th,Private,United-States,White
33,192783,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,United-States,White
47,127803,7,15225,0,40,Widowed,Unmarried,Male,Craft-repair,Some-college,Private,United-States,White
23,133160,9,4164,0,49,Never-married,Not-in-family,Female,Machine-op-inspct,12th,Private,United-States,Black
63,129477,9,0,0,47,Never-married,Own-child,Female,Adm-clerical,Some-college,Local-gov,United-States,White
46,272231,9,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,United-States,Black
37,227915,9,0,0,45,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-voc,Private,United-States,White
46,244561,10,0,0,45,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,Black
46,179258,10,0,0,45,Married-civ-spouse,Husband,Male,Prof-specialty,Masters,Private,United-States,White
20,357250,9,0,0,26,Never-married,Not-in-family,Female,Prof-specialty,Assoc-voc,Private,United-States,White
33,368055,9,19217,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,HS-grad,Private,United-States,White
45,66292,12,0,0,53,Married-civ-spouse,Husband,Male,Protective-serv,1st-4th,Private,United-States,White
30,107700,10,0,0,36,Married-civ-spouse,Husband,Male,Other-service,HS-grad,Private,United-States,White
46,243115,9,0,0,31,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Local-gov,United-States,White
41,149328,10,0,0,40,Divorced,Unmarried,Male,Prof-specialty,HS-grad,State-gov,United-States,White
45,197175,12,0,0,40,Divorced,Unmarried,Female,Machine-op-inspct,Some-college,Private,United-States,White
40,153577,10,0,0,60,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Private,Peru,White
68,116333,13,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,Mexico,White
19,456596,5,0,0,45,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Private,Philippines,Asian-Pac-Islander
44,210675,3,0,0,40,Divorced,Unmarried,Female,Exec-managerial,Assoc-voc,Self-emp-inc,United-States,White
30,166507,10,0,0,27,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
30,195319,10,0,0,40,Never-married,Own-child,Female,Prof-specialty,HS-grad,Private,United-States,White
50,148907,12,6925,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-voc,Self-emp-inc,United-States,White
24,27141,13,0,0,20,Never-married,Not-in-family,Female,Other-service,Some-college,Private,United-States,White
18,49272,9,0,0,20,Never-married,Own-child,Male,Exec-managerial,Some-college,Private,United-States,White
44,105568,9,0,0,36,Divorced,Not-in-family,Female,Sales,HS-grad,Self-emp-not-inc,United-States,White
32,56399,13,0,0,50,Never-married,Other-relative,Male,Other-service,HS-grad,Private,United-States,White
50,28500,9,0,0,52,Married-civ-spouse,Husband,Male,Tech-support,HS-grad,Local-gov,United-States,White
50,184567,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Masters,State-gov,United-States,White
72,348068,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,10th,Self-emp-not-inc,United-States,White
84,645822,9,0,0,60,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,Self-emp-inc,United-States,White
33,203116,13,0,0,50,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
30,262122,5,4501,0,45,Married-civ-spouse,Wife,Female,Sales,HS-grad,Private,South,White
63,663649,13,0,0,50,Widowed,Not-in-family,Male,Craft-repair,11th,Private,United-States,White
38,107440,10,0,0,45,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
51,357398,8,2654,0,40,Never-married,Not-in-family,Female,Adm-clerical,5th-6th,Federal-gov,Mexico,White
28,107611,9,0,0,43,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
23,454620,9,0,0,40,Never-married,Own-child,Female,Exec-managerial,11th,Private,United-States,White
44,194451,10,0,0,40,Divorced,Not-in-family,Male,Transport-moving,Bachelors,Private,United-States,White
40,290149,11,0,0,24,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
76,150731,10,0,0,50,Separated,Unmarried,Female,Other-service,7th-8th,Private,United-States,Black
44,100584,7,0,0,20,Married-civ-spouse,Husband,Male,Sales,Bachelors,Federal-gov,United-States,White
33,193069,9,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
20,34220,9,0,0,40,Never-married,Own-child,Female,Adm-clerical,Some-college,Local-gov,United-States,White
33,175616,14,0,0,40,Never-married,Not-in-family,Female,Prof-specialty,Bachelors,Local-gov,United-States,White
35,160563,10,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,7th-8th,Private,United-States,Amer-Indian-Eskimo
53,193451,13,0,0,40,Divorced,Not-in-family,Male,Sales,HS-grad,Private,United-States,White
42,164001,13,0,1897,50,Never-married,Own-child,Male,Exec-managerial,HS-grad,Private,United-States,White
45,122946,9,0,0,47,Married-civ-spouse,Husband,Male,Other-service,Assoc-voc,Federal-gov,United-States,White
28,193564,10,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,HS-grad,Private,United-States,Black
63,116467,11,0,0,45,Widowed,Not-in-family,Female,Protective-serv,Doctorate,Private,United-States,White
57,150668,7,0,0,40,Widowed,Own-child,Female,Prof-specialty,7th-8th,Private,Outlying-US(Guam-USVI-etc),White
33,197180,10,0,0,60,Married-civ-spouse,Husband,Male,Protective-serv,Some-college,Private,United-States,White
58,349001,9,0,0,51,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Local-gov,United-States,White
30,81053,9,0,0,40,Married-civ-spouse,Wife,Female,Sales,Assoc-acdm,Private,United-States,White
17,148900,15,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Self-emp-not-inc,United-States,White
32,163988,9,0,0,28,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
30,136940,7,0,0,20,Never-married,Own-child,Female,Adm-clerical,Some-college,Private,United-States,White
40,100755,10,0,0,40,Never-married,Not-in-family,Female,Sales,HS-grad,Private,United-States,White
44,220272,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Masters,Private,United-States,White
45,217467,9,0,0,34,Divorced,Not-in-family,Female,Machine-op-inspct,HS-grad,Private,United-States,Black
46,167931,9,0,0,38,Married-civ-spouse,Husband,Male,Tech-support,Some-college,State-gov,United-States,Black
27,205095,13,0,0,40,Never-married,Not-in-family,Male,Handlers-cleaners,Some-college,Private,United-States,White
51,114612,10,1763,0,36,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
40,350304,9,0,0,52,Married-civ-spouse,Husband,Male,Other-service,Masters,Private,United-States,Black
29,176479,10,14887,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Private,Mexico,White
37,96200,12,0,0,40,Never-married,Own-child,Female,Exec-managerial,Masters,Private,United-States,White
35,186500,7,7460,0,18,Married-civ-spouse,Husband,Male,Other-service,Bachelors,State-gov,United-States,Black
36,55057,9,0,0,35,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
63,103165,9,0,0,60,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
39,154712,9,99999,0,36,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,State-gov,United-States,White
48,93986,9,0,0,45,Divorced,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,White
39,209538,7,0,0,27,Separated,Own-child,Male,Farming-fishing,HS-grad,Private,United-States,Other
54,274124,10,0,0,53,Divorced,Unmarried,Female,Priv-house-serv,HS-grad,Local-gov,United-States,Black
20,199632,9,0,0,40,Never-married,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,White
65,197133,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
25,223671,14,0,0,60,Married-civ-spouse,Husband,Male,Sales,Assoc-voc,Local-gov,United-States,White
88,243374,12,0,0,40,Widowed,Unmarried,Female,Prof-specialty,Some-college,Self-emp-not-inc,United-States,White
55,300425,6,0,0,25,Married-civ-spouse,Husband,Male,Exec-managerial,Masters,Self-emp-not-inc,United-States,Black
42,624796,12,0,0,20,Divorced,Unmarried,Female,Sales,HS-grad,Federal-gov,United-States,Black
17,178664,13,0,0,40,Never-married,Own-child,Female,Prof-specialty,10th,Private,United-States,White
53,190532,10,0,0,45,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Private,United-States,White
54,48023,9,0,0,51,Married-civ-spouse,Other-relative,Female,Prof-specialty,HS-grad,Private,United-States,White
50,191514,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Doctorate,Private,United-States,White
41,137898,11,0,0,49,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
35,190627,13,0,0,50,Married-civ-spouse,Husband,Male,Exec-managerial,Prof-school,Private,United-States,White
34,141045,14,9741,0,40,Separated,Not-in-family,Male,Transport-moving,HS-grad,Private,United-States,White
29,96156,10,0,0,50,Never-married,Not-in-family,Male,Prof-specialty,Masters,Private,United-States,White
41,119617,15,0,0,60,Married-civ-spouse,Husband,Male,Transport-moving,Prof-school,Private,United-States,White
51,191426,11,0,0,48,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
28,237559,10,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Private,United-States,White
33,43783,9,0,0,40,Never-married,Not-in-family,Male,Handlers-cleaners,10th,State-gov,United-States,White
48,90553,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Masters,Local-gov,United-States,White
20,153220,9,0,0,40,Never-married,Not-in-family,Female,Prof-specialty,HS-grad,Local-gov,Mexico,White
