age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,marital-status,relationship,sex,occupation,education,workclass,native-country,race
17,51002,13,0,0,60,Separated,Unmarried,Female,Prof-specialty,11th,Private,United-States,White
39,248164,13,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-voc,Private,United-States,White
36,167115,13,7,0,46,Married-civ-spouse,Husband,Male,Tech-support,HS-grad,Private,United-States,Black
20,54129,10,0,0,20,Never-married,Not-in-family,Female,Other-service,Some-college,Private,United-States,Black
45,173500,9,0,0,40,Divorced,Unmarried,Female,Prof-specialty,HS-grad,Private,United-States,White
48,112940,10,5,0,20,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
56,181115,9,0,0,37,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Self-emp-not-inc,United-States,Black
36,104991,10,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Masters,Private,United-States,Black
48,154119,9,4,0,58,Married-civ-spouse,Wife,Female,Prof-specialty,HS-grad,Private,United-States,Black
33,182020,9,14785,0,49,Never-married,Not-in-family,Female,Adm-clerical,Masters,Private,United-States,Black
36,91118,6,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
33,182704,13,1,0,24,Married-civ-spouse,Husband,Male,Machine-op-inspct,HS-grad,Private,United-States,White
17,231028,10,2743,0,40,Never-married,Own-child,Female,Adm-clerical,HS-grad,Private,United-States,White
61,89576,11,9913,0,59,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Self-emp-inc,United-States,White
23,227736,14,3,0,49,Never-married,Own-child,Female,Other-service,HS-grad,Private,Mexico,White
44,164332,11,0,1884,20,Married-civ-spouse,Wife,Female,Other-service,Masters,Private,United-States,White
40,181752,9,0,0,40,Never-married,Not-in-family,Female,Sales,Assoc-acdm,Private,United-States,White
46,240249,14,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Federal-gov,United-States,Asian-Pac-Islander
55,201287,9,0,0,40,Never-married,Not-in-family,Female,Sales,HS-grad,Local-gov,United-States,White
26,601819,10,8,0,40,Married-civ-spouse,Husband,Male,Craft-repair,11th,Private,England,White
33,54447,9,0,0,47,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,Portugal,White
37,270652,7,0,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Private,United-States,White
38,94964,9,1,0,35,Never-married,Own-child,Male,Tech-support,Assoc-acdm,Private,United-States,White
24,187239,9,0,0,40,Never-married,Own-child,Female,Exec-managerial,HS-grad,Private,United-States,White
19,105708,10,4,0,40,Separated,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
50,186994,9,0,0,40,Divorced,Unmarried,Female,Exec-managerial,Bachelors,Self-emp-inc,United-States,White
48,220807,10,0,0,36,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
46,15450,13,5,0,37,Married-civ-spouse,Husband,Male,Protective-serv,Assoc-acdm,Local-gov,United-States,White
38,121572,9,7,0,75,Married-civ-spouse,Husband,Male,Adm-clerical,Some-college,Private,United-States,White
56,192261,15,9,0,40,Separated,Not-in-family,Female,Other-service,10th,Private,United-States,White
28,160783,10,0,0,40,Divorced,Not-in-family,Male,Prof-specialty,5th-6th,Local-gov,United-States,Black
28,164030,13,0,0,35,Never-married,Not-in-family,Male,Craft-repair,Bachelors,Private,United-States,White
20,186405,10,2,0,37,Never-married,Not-in-family,Male,Other-service,HS-grad,Private,United-States,White
34,231794,9,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Private,United-States,White
47,281037,4,2,0,40,Divorced,Unmarried,Female,Other-service,Prof-school,Private,United-States,White
34,145595,10,0,0,40,Never-married,Not-in-family,Female,Prof-specialty,Some-college,Private,United-States,White
87,201736,10,6,0,62,Married-civ-spouse,Husband,Male,Sales,Some-college,Self-emp-not-inc,United-States,White
43,304446,9,0,0,52,Never-married,Own-child,Male,Protective-serv,HS-grad,Federal-gov,United-States,White
62,255288,9,8,0,49,Divorced,Not-in-family,Male,Handlers-cleaners,HS-grad,Local-gov,United-States,White
20,200262,9,3,0,40,Never-married,Own-child,Female,Other-service,HS-grad,Private,United-States,White
25,162593,4,5,0,46,Married-civ-spouse,Husband,Male,Exec-managerial,Prof-school,Private,United-States,White
34,260661,9,17,0,40,Married-civ-spouse,Wife,Female,Adm-clerical,1st-4th,Private,United-States,White
47,24804,9,11,0,37,Married-civ-spouse,Husband,Male,Prof-specialty,Doctorate,Private,United-States,White
36,176757,14,0,0,36,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
39,210233,15,7,0,33,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
48,245642,13,2,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
19,186256,9,3,0,40,Never-married,Other-relative,Male,Sales,HS-grad,Private,Philippines,White
37,162808,4,3,0,49,Divorced,Unmarried,Female,Exec-managerial,HS-grad,Private,United-States,White
47,52052,10,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,9th,Local-gov,United-States,Black
34,169621,10,0,0,37,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,Amer-Indian-Eskimo
55,167581,15,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,HS-grad,Self-emp-not-inc,United-States,Black
36,209220,10,1,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Masters,Self-emp-not-inc,United-States,White
45,175163,10,0,0,37,Married-civ-spouse,Husband,Male,Exec-managerial,Doctorate,Private,United-States,Black
56,110925,9,0,0,27,Widowed,Unmarried,Female,Sales,10th,Self-emp-not-inc,United-States,White
43,247729,14,0,0,50,Never-married,Not-in-family,Male,Sales,Bachelors,Private,United-States,White
29,254332,14,7869,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Bachelors,Private,United-States,White
38,317517,10,0,0,35,Married-civ-spouse,Husband,Male,Exec-managerial,Assoc-voc,Private,United-States,White
61,86443,14,11,2271,58,Married-civ-spouse,Husband,Male,Craft-repair,Masters,Private,United-States,White
47,129771,13,3,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
32,121585,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,Puerto-Rico,White
40,316636,9,7,0,68,Never-married,Not-in-family,Female,Other-service,HS-grad,Private,United-States,White
43,313372,9,0,0,40,Never-married,Not-in-family,Male,Sales,Bachelors,Federal-gov,Canada,White
55,337493,13,23,1895,57,Never-married,Own-child,Female,Sales,Some-college,Private,United-States,White
33,247289,10,0,0,50,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
33,47481,9,0,0,40,Married-civ-spouse,Husband,Male,Tech-support,Some-college,Self-emp-not-inc,United-States,White
56,155137,12,0,0,52,Married-civ-spouse,Husband,Male,Sales,10th,Private,United-States,White
33,288895,13,0,0,40,Never-married,Own-child,Female,Sales,HS-grad,Self-emp-not-inc,United-States,White
47,153264,13,4,0,62,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
54,238149,14,1972,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
59,272341,9,0,0,39,Widowed,Other-relative,Female,Other-service,10th,Private,United-States,White
56,497071,15,15041,1718,56,Divorced,Not-in-family,Female,Machine-op-inspct,HS-grad,Private,United-States,White
56,147702,13,0,1883,97,Divorced,Not-in-family,Male,Tech-support,Some-college,Self-emp-not-inc,United-States,White
42,165472,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
58,308305,10,9,0,35,Married-civ-spouse,Husband,Male,Machine-op-inspct,10th,Private,United-States,White
24,242795,9,2,0,40,Never-married,Not-in-family,Female,Adm-clerical,Some-college,Private,United-States,White
36,297591,10,0,0,40,Never-married,Own-child,Male,Sales,Some-college,Federal-gov,United-States,White
22,157772,10,2,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Private,United-States,White
42,195938,10,10,0,49,Divorced,Not-in-family,Female,Priv-house-serv,Some-college,Private,United-States,White
33,223552,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,Italy,White
18,305620,9,0,0,36,Never-married,Own-child,Female,Sales,HS-grad,Private,United-States,White
38,114508,10,4,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,Black
24,240838,9,15,0,7,Never-married,Not-in-family,Female,Adm-clerical,11th,Private,United-States,White
37,160611,13,0,1899,37,Never-married,Other-relative,Male,Prof-specialty,Masters,Private,United-States,White
32,362718,9,6,0,51,Never-married,Other-relative,Male,Handlers-cleaners,Some-college,Private,United-States,Black
37,53544,13,0,0,43,Divorced,Not-in-family,Female,Prof-specialty,Bachelors,Private,United-States,White
38,292480,8,6,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,State-gov,United-States,White
17,402815,9,0,0,46,Never-married,Own-child,Female,Sales,Bachelors,Private,Jamaica,White
28,183737,14,0,0,52,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
23,61487,9,0,0,35,Never-married,Not-in-family,Female,Prof-specialty,HS-grad,Private,United-States,White
29,32691,10,0,0,40,Married-civ-spouse,Wife,Female,Prof-specialty,HS-grad,Private,United-States,White
38,117470,10,1,0,12,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,State-gov,United-States,White
21,162373,14,0,0,46,Never-married,Not-in-family,Female,Adm-clerical,Bachelors,Private,United-States,White
51,123094,14,3,0,51,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
45,123256,3,0,0,40,Divorced,Not-in-family,Male,Farming-fishing,Some-college,Local-gov,United-States,White
54,307934,10,0,0,20,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Private,United-States,Asian-Pac-Islander
22,253182,9,1,0,40,Never-married,Not-in-family,Male,Exec-managerial,Bachelors,Private,United-States,White
35,273345,12,0,0,66,Married-civ-spouse,Husband,Male,Handlers-cleaners,Prof-school,Local-gov,United-States,White
37,252669,9,2948,0,40,Never-married,Unmarried,Female,Craft-repair,HS-grad,Private,United-States,White
45,46570,9,2,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Self-emp-not-inc,United-States,White
54,117036,10,0,0,9,Never-married,Own-child,Male,Prof-specialty,Some-college,Private,United-States,White
40,115294,9,10180,0,40,Never-married,Not-in-family,Male,Farming-fishing,Some-college,Private,United-States,White
31,260645,9,3,0,11,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
33,148199,15,0,0,59,Divorced,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,White
46,164536,14,0,0,40,Married-civ-spouse,Husband,Male,Protective-serv,Doctorate,Federal-gov,United-States,White
32,102201,10,0,0,50,Divorced,Not-in-family,Female,Prof-specialty,HS-grad,Private,United-States,White
25,164022,13,1,0,40,Divorced,Not-in-family,Male,Adm-clerical,HS-grad,Private,United-States,White
49,48888,10,7547,0,51,Married-civ-spouse,Husband,Male,Other-service,Masters,Private,United-States,White
29,122172,14,3,1970,40,Never-married,Not-in-family,Male,Transport-moving,HS-grad,Private,United-States,White
57,148852,12,3,0,40,Divorced,Unmarried,Male,Exec-managerial,Some-college,Private,United-States,White
30,152302,13,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
50,310168,14,8116,0,40,Married-civ-spouse,Husband,Male,Tech-support,HS-grad,Self-emp-not-inc,United-States,White
35,219440,10,0,0,40,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
21,158677,1,0,0,20,Never-married,Own-child,Male,Transport-moving,Some-college,Private,United-States,White
54,188658,9,0,0,17,Never-married,Own-child,Male,Sales,HS-grad,Private,United-States,White
49,140906,11,3523,0,46,Divorced,Not-in-family,Male,Craft-repair,Some-college,Federal-gov,United-States,Asian-Pac-Islander
48,16283,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
45,189759,6,13,0,34,Divorced,Not-in-family,Male,Prof-specialty,12th,Self-emp-inc,United-States,White
19,79399,10,7,0,40,Never-married,Own-child,Male,Farming-fishing,HS-grad,Private,United-States,White
35,163177,14,0,0,40,Divorced,Unmarried,Female,Sales,Bachelors,Private,United-States,Black
19,101258,2,0,0,30,Never-married,Not-in-family,Female,Adm-clerical,Bachelors,Private,United-States,White
20,191016,13,7,0,40,Never-married,Own-child,Male,Craft-repair,HS-grad,Private,United-States,White
36,340178,9,7,0,40,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
66,245520,9,7,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
18,248686,13,1,0,40,Separated,Unmarried,Female,Machine-op-inspct,11th,Private,United-States,White
53,189541,4,8,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-acdm,Private,United-States,White
35,181274,9,1,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Private,United-States,White
28,153151,10,0,1875,45,Divorced,Not-in-family,Male,Prof-specialty,Bachelors,Private,United-States,White
50,53395,10,1,0,40,Married-civ-spouse,Own-child,Male,Craft-repair,10th,Self-emp-not-inc,United-States,White
42,194184,13,3,0,49,Married-civ-spouse,Husband,Male,Prof-specialty,Prof-school,Private,United-States,Other
21,100200,9,0,0,29,Never-married,Own-child,Female,Other-service,HS-grad,Without-pay,United-States,White
35,334130,10,2,0,45,Never-married,Not-in-family,Female,Prof-specialty,Bachelors,State-gov,United-States,White
40,194190,13,4,0,40,Married-civ-spouse,Husband,Male,Craft-repair,11th,Private,United-States,White
43,193981,13,10,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
53,161824,9,3,0,40,Married-civ-spouse,Husband,Male,Sales,Assoc-voc,Private,United-States,White
22,174234,10,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,Asian-Pac-Islander
30,160097,4,1,0,23,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,Jamaica,White
23,137258,7,8442,0,49,Never-married,Other-relative,Female,Other-service,Some-college,Private,United-States,White
44,26038,9,0,0,40,Divorced,Unmarried,Female,Adm-clerical,Some-college,Private,United-States,White
32,165888,13,0,0,45,Never-married,Not-in-family,Female,Prof-specialty,9th,Local-gov,United-States,White
46,53128,5,0,0,40,Divorced,Not-in-family,Male,Prof-specialty,Assoc-voc,Self-emp-not-inc,United-States,White
47,285043,15,0,0,40,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
36,159661,9,0,0,26,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Federal-gov,United-States,White
29,13909,13,0,0,36,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
55,175084,9,2,0,49,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
20,210376,9,0,0,55,Never-married,Not-in-family,Male,Other-service,Bachelors,Private,United-States,White
56,120180,10,0,0,40,Married-civ-spouse,Wife,Female,Prof-specialty,Bachelors,State-gov,United-States,White
40,122868,9,5,0,40,Never-married,Not-in-family,Female,Adm-clerical,Some-college,Private,United-States,White
24,33608,10,0,0,20,Never-married,Own-child,Female,Exec-managerial,Some-college,Private,United-States,Black
28,206580,14,6,0,40,Married-civ-spouse,Wife,Female,Exec-managerial,Bachelors,Private,United-States,White
20,288641,10,0,0,40,Never-married,Own-child,Male,Craft-repair,HS-grad,Private,Dominican-Republic,White
59,152029,9,0,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Self-emp-not-inc,United-States,White
29,36849,10,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
19,385485,10,0,0,40,Never-married,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
54,134442,9,0,0,44,Divorced,Unmarried,Female,Exec-managerial,Some-college,Private,United-States,Black
66,94657,10,12,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Private,United-States,Black
20,229016,10,0,0,54,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
26,38553,9,0,0,40,Never-married,Not-in-family,Female,Exec-managerial,HS-grad,Private,United-States,White
23,376981,10,0,0,35,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
20,220617,10,0,0,40,Never-married,Own-child,Female,Prof-specialty,Some-college,Private,United-States,Black
24,187495,10,0,0,40,Never-married,Own-child,Male,Exec-managerial,HS-grad,Private,United-States,White
43,251004,9,5,0,29,Married-civ-spouse,Husband,Male,Other-service,7th-8th,Private,United-States,White
38,319442,3,4,0,40,Divorced,Not-in-family,Male,Transport-moving,Bachelors,Private,United-States,White
36,177114,10,0,0,40,Married-civ-spouse,Wife,Female,Exec-managerial,Masters,Private,United-States,White
42,78852,13,0,0,30,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,State-gov,United-States,White
41,199571,9,2672,0,99,Married-civ-spouse,Husband,Male,Farming-fishing,Some-college,Private,United-States,White
25,108375,9,4,0,20,Divorced,Unmarried,Female,Other-service,Some-college,Private,United-States,White
34,83529,13,4,0,28,Never-married,Own-child,Female,Adm-clerical,Bachelors,Self-emp-not-inc,Guatemala,White
51,385879,13,0,0,40,Widowed,Not-in-family,Male,Farming-fishing,Some-college,Local-gov,United-States,White
40,367753,10,12,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Assoc-voc,Private,United-States,White
33,122779,14,0,0,73,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Private,United-States,White
40,250182,13,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Local-gov,United-States,White
57,193010,10,6,0,50,Married-civ-spouse,Husband,Male,Prof-specialty,7th-8th,Private,United-States,White
51,51039,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,State-gov,United-States,White
21,105327,10,0,0,37,Never-married,Unmarried,Male,Craft-repair,HS-grad,Private,United-States,White
34,158150,4,0,0,40,Divorced,Unmarried,Female,Adm-clerical,HS-grad,Private,United-States,White
46,62206,15,25556,0,57,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,Self-emp-inc,United-States,Black
49,319173,2,5,0,40,Widowed,Not-in-family,Male,Exec-managerial,Bachelors,Self-emp-not-inc,United-States,White
24,228309,9,6,0,28,Never-married,Not-in-family,Male,Craft-repair,11th,Private,United-States,White
25,52972,8,0,0,40,Never-married,Not-in-family,Male,Sales,HS-grad,Private,United-States,White
36,293430,9,0,0,9,Married-civ-spouse,Husband,Male,Farming-fishing,Some-college,Private,United-States,White
41,251070,11,0,0,40,Married-spouse-absent,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,White
50,152613,10,8,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-voc,Private,United-States,White
27,219837,13,4,0,50,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,Germany,White
61,84960,9,7,2001,50,Divorced,Unmarried,Male,Other-service,HS-grad,Self-emp-not-inc,United-States,White
29,90971,5,3,0,45,Separated,Not-in-family,Female,Other-service,Assoc-voc,Local-gov,United-States,White
67,41438,9,0,0,20,Widowed,Not-in-family,Male,Transport-moving,HS-grad,Self-emp-not-inc,Outlying-US(Guam-USVI-etc),Asian-Pac-Islander
44,185853,9,0,0,50,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Local-gov,United-States,White
22,181902,4,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Self-emp-not-inc,United-States,White
48,160803,10,7,0,38,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
27,191091,9,0,0,51,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
41,114807,11,2,0,46,Married-civ-spouse,Husband,Male,Other-service,Masters,Private,United-States,White
27,287613,8,15165,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,Thailand,White
37,288037,9,11,0,40,Divorced,Not-in-family,Female,Sales,Assoc-acdm,Private,United-States,Amer-Indian-Eskimo
29,221442,9,0,0,11,Never-married,Not-in-family,Female,Prof-specialty,HS-grad,Self-emp-not-inc,United-States,Black
35,157160,10,0,0,79,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
74,238290,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-voc,Private,United-States,White
24,123991,10,7,0,40,Never-married,Not-in-family,Female,Prof-specialty,10th,Private,United-States,White
28,292563,10,1,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,Some-college,Private,United-States,White
37,199385,14,16,0,40,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
18,102761,10,14953,0,40,Never-married,Own-child,Female,Prof-specialty,HS-grad,Private,United-States,White
31,471114,9,5,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
23,211619,13,0,0,40,Never-married,Own-child,Female,Other-service,12th,Private,United-States,Black
49,170889,14,1,0,52,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
37,323564,10,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
24,187875,9,10,0,51,Never-married,Other-relative,Male,Craft-repair,HS-grad,Private,United-States,White
36,103808,10,4,0,20,Divorced,Unmarried,Male,Machine-op-inspct,10th,Self-emp-not-inc,United-States,Black
30,221528,4,0,0,40,Divorced,Not-in-family,Female,Transport-moving,Masters,Self-emp-not-inc,United-States,Black
35,210480,9,11,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Masters,Self-emp-not-inc,United-States,White
23,257896,9,0,0,49,Never-married,Not-in-family,Female,Prof-specialty,Some-college,Private,United-States,Asian-Pac-Islander
27,131729,14,2,1877,59,Married-civ-spouse,Husband,Male,Adm-clerical,Some-college,Private,United-States,White
51,104574,7,12,0,26,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,United-States,White
45,199545,9,3,0,26,Divorced,Not-in-family,Male,Tech-support,HS-grad,Private,United-States,White
54,282232,13,14764,0,40,Separated,Not-in-family,Male,Transport-moving,HS-grad,Local-gov,United-States,White
51,170621,10,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,Black
19,91640,15,7449,0,48,Never-married,Not-in-family,Female,Prof-specialty,Some-college,Private,United-States,Black
38,176540,9,0,0,40,Married-civ-spouse,Wife,Female,Machine-op-inspct,HS-grad,Private,United-States,White
33,26418,9,4,0,40,Married-civ-spouse,Husband,Male,Protective-serv,HS-grad,Private,United-States,White
40,176801,13,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-voc,Self-emp-not-inc,United-States,Black
22,65348,7,0,0,48,Never-married,Not-in-family,Female,Prof-specialty,Assoc-acdm,Private,United-States,White
62,297077,14,3510,0,40,Widowed,Not-in-family,Male,Prof-specialty,10th,Federal-gov,United-States,White
43,173577,13,4,2511,54,Never-married,Own-child,Male,Craft-repair,Some-college,Private,United-States,White
21,317516,4,0,0,40,Never-married,Own-child,Male,Prof-specialty,Assoc-acdm,Federal-gov,United-States,White
44,51003,14,14646,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
61,90797,13,0,0,40,Divorced,Unmarried,Female,Other-service,Assoc-acdm,Private,United-States,White
22,30904,13,9,1619,40,Never-married,Own-child,Female,Tech-support,Some-college,Private,United-States,White
69,202851,9,3,0,10,Divorced,Not-in-family,Female,Other-service,Bachelors,Private,United-States,White
21,134679,7,5121,0,40,Never-married,Own-child,Male,Exec-managerial,11th,Private,United-States,White
58,45749,9,0,0,37,Separated,Unmarried,Female,Machine-op-inspct,Bachelors,Self-emp-not-inc,United-States,White
39,184309,7,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,United-States,White
60,257147,14,11,0,40,Divorced,Unmarried,Female,Craft-repair,HS-grad,Self-emp-not-inc,United-States,White
17,157454,9,0,0,54,Never-married,Own-child,Female,Prof-specialty,Some-college,Private,United-States,White
39,136895,10,11,0,13,Married-civ-spouse,Husband,Male,Exec-managerial,Prof-school,Self-emp-not-inc,India,White
70,203439,9,1571,0,27,Widowed,Not-in-family,Female,Other-service,9th,Local-gov,United-States,White
27,178722,10,3,0,40,Separated,Not-in-family,Male,Prof-specialty,Bachelors,Self-emp-not-inc,United-States,White
76,172518,13,99994,1657,40,Widowed,Not-in-family,Male,Prof-specialty,HS-grad,Self-emp-not-inc,United-States,White
37,40958,9,6,0,69,Never-married,Not-in-family,Female,Adm-clerical,Bachelors,Federal-gov,Japan,Black
49,556303,11,8,0,20,Married-civ-spouse,Husband,Male,Prof-specialty,Assoc-acdm,Private,United-States,White
41,809104,9,10,0,40,Married-civ-spouse,Husband,Male,Protective-serv,Assoc-acdm,Self-emp-not-inc,United-States,White
36,212419,13,6,0,52,Never-married,Not-in-family,Male,Exec-managerial,Bachelors,Private,United-States,White
41,229952,13,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Assoc-acdm,Private,United-States,White
49,210788,10,4,0,49,Divorced,Unmarried,Male,Craft-repair,10th,Private,United-States,White
69,141264,10,16,0,80,Widowed,Unmarried,Female,Other-service,HS-grad,Self-emp-not-inc,United-States,White
44,86417,9,10,1745,46,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
35,158162,9,0,0,40,Never-married,Own-child,Male,Protective-serv,Assoc-voc,Private,United-States,White
20,296284,9,0,0,40,Never-married,Not-in-family,Male,Machine-op-inspct,11th,Private,Mexico,White
19,91706,10,7,0,51,Never-married,Own-child,Female,Adm-clerical,HS-grad,Private,United-States,White
56,195400,14,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
31,219302,9,0,0,36,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,Black
43,128718,13,4356,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,11th,Private,United-States,White
61,226413,14,4600,0,99,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Federal-gov,Mexico,White
35,59444,12,0,2011,60,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Private,United-States,White
20,348646,9,9,0,34,Never-married,Own-child,Female,Machine-op-inspct,HS-grad,Private,United-States,White
37,198217,14,2477,0,40,Divorced,Not-in-family,Female,Exec-managerial,11th,Private,United-States,White
72,192994,10,6,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,Black
39,195033,9,0,0,40,Married-civ-spouse,Wife,Female,Other-service,HS-grad,Private,United-States,White
38,107792,10,0,0,40,Never-married,Not-in-family,Female,Tech-support,5th-6th,Private,United-States,White
26,76542,10,11,0,40,Never-married,Own-child,Female,Adm-clerical,HS-grad,Private,United-States,White
19,241871,14,0,0,50,Married-civ-spouse,Husband,Male,Transport-moving,Assoc-voc,Private,India,White
37,144681,9,14,0,34,Never-married,Own-child,Male,Craft-repair,10th,State-gov,United-States,White
28,243410,13,17,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Private,United-States,White
50,163749,4,0,0,50,Married-civ-spouse,Husband,Male,Exec-managerial,Assoc-voc,Private,United-States,White
35,190139,13,4,0,44,Separated,Unmarried,Female,Prof-specialty,Some-college,Private,United-States,White
45,138928,11,14646,0,40,Divorced,Not-in-family,Male,Other-service,Masters,Self-emp-inc,United-States,Black
51,91275,10,0,0,40,Divorced,Not-in-family,Female,Other-service,7th-8th,Private,United-States,White
47,176993,13,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Federal-gov,United-States,White
